,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
461,Dhool,Om Prakash Rao,"['Hubballi', 'Huccha']",N/A,"Dirección, Reparto, Guion",N/A
462,Dhool,Aindrita Ray,"['Bhajarangi', 'Veera Parampare']",1985,Reparto,1 premio y 4 nominaciones
463,Vinayaka Geleyara Balaga,Meghana Gaonkar,"['Charminar', 'Shubhamangala']",1985,Reparto,N/A
464,Vinayaka Geleyara Balaga,Chi Gurudutt,"['Kaamannana Makkalu', 'Dattha']",N/A,"Reparto, Dirección, Producción",Chi Guru Dutt
465,Vinayaka Geleyara Balaga,Uma Hebbar,"['Yathabhava', 'Hope']",N/A,Reparto,N/A
466,Vinayaka Geleyara Balaga,Gururaj Hosakote,"['Shishya', 'Kariya']",N/A,"Música, Reparto, Composición",Gururaj Hoskote
467,Vinayaka Geleyara Balaga,Mohan Juneja,"['K.G.F: Chapter 2', 'K.G.F: Chapter 1']",2021,"Reparto, Guion",N/A
468,Vinayaka Geleyara Balaga,Naveen Krishna,"['Ouija: Game Never Ends', 'Haggada Kone: End of the Rope']",N/A,"Reparto, Música, Guion",N/A
469,Vinayaka Geleyara Balaga,Prathi Kuttappa,"['Yakka', 'Vinayaka Geleyara Balaga']",N/A,Reparto,N/A
470,Vinayaka Geleyara Balaga,Petrol Prasanna,"['Mandya to Mumbai', 'Shishya']",N/A,Reparto,N/A
471,Taare,Rekha Das,"['Shanti Kranti', 'Rangan Style']",N/A,Reparto,Rekhadas
472,Taare,Diganth,"['Lifeu Ishtene', 'Pancharangi']",N/A,Reparto,2 nominaciones
473,Taare,Sanjjanaa Galrani,"['Mandya to Mumbai', 'Swarna Khadgham']",1989,Reparto,N/A
474,Taare,Doddarange Gowda,"['Sparsha', 'Sangliyana Part- 3']",N/A,"Música, Reparto, Guion",N/A
475,Taare,Karibasavaiah,"['Yogi', 'Vande Mataram']",1959,"Reparto, Música",N/A
476,Taare,Tennis Krishna,"['Uppi 2', 'Veera Madakari']",N/A,"Reparto, Música, Banda sonora",N/A
477,Taare,Michael Madhu,"['Om', 'AK 47']",2020,Reparto,(un ataque al corazón)
478,Uyyale,Ramesh Bhat,"['Parameshi Prema Prasanga', 'Sangliyana Part- 3']",N/A,"Reparto, Producción, Dirección",N/A
479,Uyyale,Doddanna,"['Aatagadharaa Siva', 'Ajay']",N/A,"Reparto, Música",1 nominación
480,Uyyale,Jai Jagdeesh,"['Madana', 'Kurigalu Saar Kurigalu']",N/A,"Reparto, Producción, Dirección",N/A
481,Uyyale,Bank Janardhan,"['Uppi 2', 'Kotigobba 2']",N/A,Reparto,Swamiji
482,Uyyale,Mohan Juneja,"['K.G.F: Chapter 2', 'K.G.F: Chapter 1']",2021,"Reparto, Guion",N/A
483,Uyyale,Laya Kokila,"['Male Nilluvavarege', 'Onti Mane']",N/A,"Reparto, Composición, Música",Layendra
484,Uyyale,Tennis Krishna,"['Uppi 2', 'Veera Madakari']",N/A,"Reparto, Música, Banda sonora",N/A
485,Uyyale,Dingri Nagaraj,"['Murder', 'Parashuram']",N/A,Reparto,N/A
486,Prema Chandrama,Abhinaya,"['Naadodigal', 'Sita Ramam']",1991,Reparto,3 premios y 2 nominaciones
487,Prema Chandrama,Neenasam Ashwath,"['K.G.F: Chapter 1', 'Vishnuvardhana']",N/A,Reparto,Nenasam Ashwath
488,Prema Chandrama,V.E. Ganesh,['Prema Chandrama'],N/A,"Reparto, Producción",N/A
489,Prema Chandrama,Raghu Mukherjee,"['Kaafi Thota', 'Savaari']",N/A,Reparto,N/A
490,Prema Chandrama,Srinath,"['Devara Duddu', 'Shanti Kranti']",1944,Reparto,Srinath Sayed
491,Prema Chandrama,Kiran Srinivas,"['24', 'Jagga Jasoos']",N/A,Reparto,1 premio
492,Prema Chandrama,Sumithra,"['Nizhal Nijamakirathu', 'Valimai']",N/A,Reparto,N/A
493,Veera Bahu,Asharani,"['Veera Bahu', 'Veeru']",N/A,Reparto,N/A
494,Veera Bahu,Avinash,"['Aaptharakshaka', '7aum Arivu']",N/A,"Reparto, Efectos visuales, Cámara y electricidad",1 premio y 1 nominación
495,Veera Bahu,Kishori Ballal,"['Swades: We, the People', 'Sparsha']",2020,Reparto,3 nominaciones
496,Veera Bahu,M.N. Lakshmi Devi,"['Namma Basava', 'Sathyam']",N/A,Reparto,N/A
497,Veera Bahu,Dharma,"['Maanikya', 'Indru Netru Naalai']",N/A,Reparto,N/A
498,Veera Bahu,Rekha Kumar,"['Namma Basava', 'Gooli']",N/A,Reparto,N/A
499,Veera Bahu,Kote Prabhakar,"['Mandya to Mumbai', 'Om']",N/A,Reparto,N/A
500,Veera Bahu,Vinaya Prasad,"['Krishnagudiyil Oru Pranayakalathu', 'Manichitrathazhu']",1965,"Reparto, Composición, Edición",N/A
501,Devadas,Ramesh Bhat,"['Parameshi Prema Prasanga', 'Sangliyana Part- 3']",N/A,"Reparto, Producción, Dirección",N/A
502,Devadas,Pramila Joshai,"['Sahodarara Saval', 'Thaayi']",N/A,"Reparto, Producción",N/A
503,Devadas,Jinal Pandya,"['Devadas', 'Sector Balakot']",N/A,Reparto,N/A
504,Devadas,Junglee Prasanna,"['Shivamani', 'Sanchari']",N/A,Reparto,N/A
505,Devadas,Rangayana Raghu,"['Johny Mera Naam Preethi Mera Kaam', 'Hudugaru']",N/A,"Reparto, Música, Banda sonora",1 premio y 8 nominaciones
506,Devadas,Yogesh Siddaraju,"['Panipuri', 'Devadas']",N/A,Reparto,N/A
507,Atheetha,Mohan Juneja,"['K.G.F: Chapter 2', 'K.G.F: Chapter 1']",2021,"Reparto, Guion",N/A
508,Atheetha,Priyanka,"['Nishedhagne', 'Atheetha']",N/A,Reparto,N/A
509,Atheetha,Rajesh,['Atheetha'],N/A,Reparto,N/A
510,Banna Bannada Loka,Avinash,"['Aaptharakshaka', '7aum Arivu']",N/A,"Reparto, Efectos visuales, Cámara y electricidad",1 premio y 1 nominación
511,Banna Bannada Loka,Dharma,"['Maanikya', 'Indru Netru Naalai']",N/A,Reparto,N/A
512,Banna Bannada Loka,Meghana Gowda,"['Mareyade Kshamisu', 'Banna Bannada Loka']",N/A,Reparto,N/A
513,Banna Bannada Loka,Harsha,"['Moggina Manasu', 'Lakshmi Kalyanam']",N/A,Reparto,N/A
514,Banna Bannada Loka,Bank Janardhan,"['Uppi 2', 'Kotigobba 2']",N/A,Reparto,Swamiji
515,Banna Bannada Loka,Rekha Kumar,"['Namma Basava', 'Gooli']",N/A,Reparto,N/A
516,Banna Bannada Loka,Arpana Prabhu,['Banna Bannada Loka'],N/A,Reparto,N/A
517,Banna Bannada Loka,Ram Prasad,['Banna Bannada Loka'],N/A,"Dirección, Reparto, Guion",N/A
518,Ishta,Bhumika Chabria,"['Ishta', 'Bidalare Endu Ninna']",N/A,Reparto,N/A
519,Ishta,Karibasavaiah,"['Yogi', 'Vande Mataram']",1959,"Reparto, Música",N/A
520,Ishta,Honnavalli Krishna,"['Babruvahana', 'Anand']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
521,Ishta,Raviteja,['Ishta'],N/A,Reparto,N/A
522,Ishta,Santhosh,['Ishta'],N/A,Reparto,N/A
523,Ishta,Shivaram,"['Lucia', 'Kiladi Kittu']",1938,"Reparto, Producción, Arte",Shiv Ram
524,Naanalla,Ramesh Bhat,"['Parameshi Prema Prasanga', 'Sangliyana Part- 3']",N/A,"Reparto, Producción, Dirección",N/A
525,Naanalla,Tarun Chandra,"['Gaana Bajaana', 'Padhe Padhe']",N/A,Reparto,N/A
526,Naanalla,Mukhyamantri Chandru,"['Shanti Kranti', 'Guri']",N/A,"Reparto, Música",N/A
527,Naanalla,Sihi Kahi Chandru,"['Sparsha', 'Shanti Kranti']",N/A,"Reparto, Dirección",N/A
528,Naanalla,Kishore Kumar G.,"['Ponniyin Selvan: Part One', 'Kantara']",1974,"Reparto, Producción",1 premio y 6 nominaciones
529,Naanalla,Bank Janardhan,"['Uppi 2', 'Kotigobba 2']",N/A,Reparto,Swamiji
530,Naanalla,M.D. Kaushik,"['Sanjeyalli Aralida Hoovu', 'Sanchu']",N/A,"Reparto, Dirección, Guion",N/A
531,Naanalla,Tiger Madhu,"['Kashi from Village', 'Naanalla']",N/A,"Reparto, Especialistas",N/A
532,Shravana,Apoorva,"['Nalla', 'Gokula']",N/A,Reparto,N/A
533,Shravana,Neenasam Ashwath,"['K.G.F: Chapter 1', 'Vishnuvardhana']",N/A,Reparto,Nenasam Ashwath
534,Shravana,Bhuvana Chandra,"['Satya in Love', 'Shravana']",N/A,"Reparto, Música",N/A
535,Shravana,Chidanand,"['Mr. Garagasa', 'Citizen']",N/A,Reparto,N/A
536,Shravana,Bank Janardhan,"['Uppi 2', 'Kotigobba 2']",N/A,Reparto,Swamiji
537,Shravana,Michael Madhu,"['Om', 'AK 47']",2020,Reparto,(un ataque al corazón)
538,Shravana,Vijay Raghavendra,"['Kismath', 'Ranathanthra']",1979,"Reparto, Música, Dirección",Vijay Ragavendra
539,Shravana,Sandeep,"['Cyanide', 'Varasdhaara']",N/A,Reparto,N/A
540,Yogaraj But,Sihi Kahi Chandru,"['Sparsha', 'Shanti Kranti']",N/A,"Reparto, Dirección",N/A
541,Yogaraj But,Sihi Kahi Geetha,"['Maleyali Jotheyali', 'Modada Mareyalli']",N/A,"Reparto, Equipos adicionales",N/A
542,Yogaraj But,Naveen Krishna,"['Ouija: Game Never Ends', 'Haggada Kone: End of the Rope']",N/A,"Reparto, Música, Guion",N/A
543,Yogaraj But,Pavan Kumar,"['Kallarali Hoovagi', 'Mussanje Maathu']",N/A,Reparto,N/A
544,Yogaraj But,Michael Madhu,"['Om', 'AK 47']",2020,Reparto,(un ataque al corazón)
545,Yogaraj But,Srinivasa Murthy,"['K.G.F: Chapter 1', 'K.G.F: Chapter 2']",1949,"Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
546,Yogaraj But,Suchendra Prasad,"['Brahma', 'Kempe Gowda 2']",N/A,Reparto,Suchendra Prasad K
547,Yogaraj But,Kuri Prathap,"['Pataki', 'Bad Manners']",N/A,Reparto,Freind
548,Prince,Ramesh Bhat,"['Parameshi Prema Prasanga', 'Sangliyana Part- 3']",N/A,"Reparto, Producción, Dirección",N/A
549,Prince,Ravi Chethan,"['Vishnuvardhana', 'Kotigobba 2']",N/A,Reparto,Chethan
550,Prince,Jeniffer,"['Yaadein...', 'Jogi the King']",1983,Reparto,N/A
551,Prince,Honnavalli Krishna,"['Babruvahana', 'Anand']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
552,Prince,Savitha Krishnamurthy,"['Prince', 'Rangbirangi']",N/A,Reparto,N/A
553,Prince,Rekha V. Kumar,"['Roopa', 'Prince']",N/A,Reparto,N/A
554,Prince,Nikhita,"['Kurumbu', 'Ssshhhh... Koi Hai']",1981,Reparto,N/A
555,Prince,Bullet Prakash,"['Bachchan', 'Bhajarangi']",2020,Reparto,N/A
556,Putra,Avinash,"['Aaptharakshaka', '7aum Arivu']",N/A,"Reparto, Efectos visuales, Cámara y electricidad",1 premio y 1 nominación
557,Putra,Sudha Belawadi,"['ACT 1978', 'Bachchan']",N/A,Reparto,N/A
558,Putra,Diganth,"['Lifeu Ishtene', 'Pancharangi']",N/A,Reparto,2 nominaciones
559,Putra,Tennis Krishna,"['Uppi 2', 'Veera Madakari']",N/A,"Reparto, Música, Banda sonora",N/A
560,Putra,Sundar Raj,"['Akasmika', 'Samyuktha']",N/A,Reparto,N/A
561,Putra,Roopashree,"['Horror Picture', 'Chaddi Dosth']",N/A,Reparto,N/A
562,Achchu Mechchu,Tarun Chandra,"['Gaana Bajaana', 'Padhe Padhe']",N/A,Reparto,N/A
563,Achchu Mechchu,Archanna Guptaa,"['Circus', 'Love Sorries']",N/A,Reparto,N/A
564,Achchu Mechchu,Bank Janardhan,"['Uppi 2', 'Kotigobba 2']",N/A,Reparto,Swamiji
565,Achchu Mechchu,Mohan Juneja,"['K.G.F: Chapter 2', 'K.G.F: Chapter 1']",2021,"Reparto, Guion",N/A
566,Achchu Mechchu,Sadhu Kokila,"['Mr. Theertha', 'Mr. And Mrs. Ramchari']",1966,"Reparto, Composición, Música",2 premios y 5 nominaciones
567,Achchu Mechchu,Achyuth Kumar,"['Kantara', 'K.G.F: Chapter 1']",1966,Reparto,5 premios y 5 nominaciones
568,Achchu Mechchu,Shobharaj,"['Charlie', 'Sangliyana Part- 3']",N/A,Reparto,Police
569,Sri Naga Shakthi,Abhijit,"['Vishnu', 'Jodi No. 1']",N/A,"Reparto, Guion, Dirección",N/A
570,Sri Naga Shakthi,Ramesh Bhat,"['Parameshi Prema Prasanga', 'Sangliyana Part- 3']",N/A,"Reparto, Producción, Dirección",N/A
571,Sri Naga Shakthi,Sadashiva Brahmavar,"['Guri', 'Golibar']",2018,Reparto,N/A
572,Sri Naga Shakthi,Chandrika,"['Kendasampige', 'Chathurbhuja']",N/A,Reparto,N/A
573,Sri Naga Shakthi,Gotoori,"['Nammanna', 'Shri Kshetra Kaivara Thathaiah']",N/A,"Música, Guion, Reparto",N/A
574,Sri Naga Shakthi,Mohan Juneja,"['K.G.F: Chapter 2', 'K.G.F: Chapter 1']",2021,"Reparto, Guion",N/A
575,Sri Naga Shakthi,Karibasavaiah,"['Yogi', 'Vande Mataram']",1959,"Reparto, Música",N/A
576,Sri Naga Shakthi,Tennis Krishna,"['Uppi 2', 'Veera Madakari']",N/A,"Reparto, Música, Banda sonora",N/A
577,Olave Mandara,Ashok Jambe,['N/A'],N/A,Reparto,N/A
578,Olave Mandara,Sanketh Kashi,"['Sparsha', '9 to 12']",2016,"Reparto, Música",N/A
579,Olave Mandara,Sadhu Kokila,"['Mr. Theertha', 'Mr. And Mrs. Ramchari']",1966,"Reparto, Composición, Música",2 premios y 5 nominaciones
580,Olave Mandara,Honnavalli Krishna,"['Babruvahana', 'Anand']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
581,Olave Mandara,Aakanksha Mansukhani,['N/A'],N/A,Reparto,N/A
582,Olave Mandara,Rangayana Raghu,"['Johny Mera Naam Preethi Mera Kaam', 'Hudugaru']",N/A,"Reparto, Música, Banda sonora",1 premio y 8 nominaciones
583,Olave Mandara,Sharan,"['Kempe Gowda', 'Adhyaksha']",N/A,"Reparto, Dirección, Guion",4 nominaciones
584,Journey,Mahesh Balaji,['Journey'],N/A,Reparto,N/A
585,Maryade Ramanna,Komal Kumar,"['Sye', 'Kempe Gowda 2']",N/A,"Reparto, Música",N/A
586,Maryade Ramanna,Nisha Shah,"['Maryade Ramanna', 'Man Udhan Varyache']",N/A,Reparto,N/A
587,Maryade Ramanna,Mukesh Rishi,"['Sarfarosh', 'Koi... Mil Gaya']",1956,"Reparto, Producción",6 nominaciones
588,Maryade Ramanna,Srikanth,"['Parthiban Kanavu', 'Nanban']",1979,Reparto,1 premio
589,Bhadra,Akki Channa Basappa,"['Humble Politician Nograj', 'Bhadra']",N/A,Reparto,N/A
590,Bhadra,Prajwal Devaraj,"['Gentleman', 'Mafia']",1987,Reparto,Ragini Chandran
591,Bhadra,M.N. Lakshmi Devi,"['Namma Basava', 'Sathyam']",N/A,Reparto,N/A
592,Bhadra,Vijay Jatti,"['Bharaate', 'Salute']",N/A,Reparto,N/A
593,Bhadra,Raghav Nag,"['Kadala Theerada Bhargava', 'Haftha']",N/A,Reparto,N/A
594,Bhadra,Mico Nagaraj,"['Mandya to Mumbai', 'Kariya']",N/A,"Reparto, Producción",N/A
595,Bhadra,Patre Nagaraj,"['Kempe Gowda', 'RX Suri']",N/A,Reparto,N/A
596,Bhadra,Bullet Prakash,"['Bachchan', 'Bhajarangi']",2020,Reparto,N/A
597,Chennamma IPS,Ashok,"['Namma Basava', 'Kempe Gowda']",N/A,Reparto,N/A
598,Chennamma IPS,Shankar Ashwath,"['RangiTaranga', 'Huchudugaru']",N/A,Reparto,N/A
599,Chennamma IPS,Ayesha,"['Jayahe', 'Lady Boss']",N/A,Reparto,N/A
600,Chennamma IPS,Mico Nagaraj,"['Mandya to Mumbai', 'Kariya']",N/A,"Reparto, Producción",N/A
601,Chennamma IPS,Patre Nagaraj,"['Kempe Gowda', 'RX Suri']",N/A,Reparto,N/A
602,Chennamma IPS,P.N. Sathya,"['Gooli', 'Hatrick Hodi Maga']",N/A,"Dirección, Guion, Reparto",N/A
603,Gun,Shankar Bhat,"['Nishkarsha', 'Dheera Samrat']",N/A,Reparto,N/A
604,Gun,Mohan Juneja,"['K.G.F: Chapter 2', 'K.G.F: Chapter 1']",2021,"Reparto, Guion",N/A
605,Gun,Mallika Kapoor,"['Azhagai Irukirai... Bayamai Irukiradhu', 'Athbhutha Dweepu']",N/A,Reparto,N/A
606,Gun,Rachana Maurya,"['Vanthaan Vendraan', 'Accident']",N/A,Reparto,N/A
607,Gun,Sathish Neenasam,"['Love in Mandya', 'Ayogya']",N/A,"Reparto, Música, Producción",2 premios y 4 nominaciones
608,Gun,Nikhita,"['Kurumbu', 'Ssshhhh... Koi Hai']",1981,Reparto,N/A
609,Gun,Bullet Prakash,"['Bachchan', 'Bhajarangi']",2020,Reparto,N/A
610,Gun,Kuri Prathap,"['Pataki', 'Bad Manners']",N/A,Reparto,Freind
611,Saacha,Neenasam Ashwath,"['K.G.F: Chapter 1', 'Vishnuvardhana']",N/A,Reparto,Nenasam Ashwath
612,Saacha,Ramesh Bhat,"['Parameshi Prema Prasanga', 'Sangliyana Part- 3']",N/A,"Reparto, Producción, Dirección",N/A
613,Saacha,Dharma,"['Maanikya', 'Indru Netru Naalai']",N/A,Reparto,N/A
614,Saacha,Karibasavaiah,"['Yogi', 'Vande Mataram']",1959,"Reparto, Música",N/A
615,Saacha,Likhita,"['50 Lakh', 'Mayalodu']",N/A,Reparto,N/A
616,Saacha,Mahadev,['Saacha'],N/A,Reparto,N/A
617,Saacha,Shobharaj,"['Charlie', 'Sangliyana Part- 3']",N/A,Reparto,Police
618,Kanteerava,Rahul Dev,"['Champion', 'Asoka']",1968,Reparto,2 premios y 13 nominaciones
619,Kanteerava,Sanketh Kashi,"['Sparsha', '9 to 12']",2016,"Reparto, Música",N/A
620,Kanteerava,Sadhu Kokila,"['Mr. Theertha', 'Mr. And Mrs. Ramchari']",1966,"Reparto, Composición, Música",2 premios y 5 nominaciones
621,Kanteerava,Srinivasa Murthy,"['K.G.F: Chapter 1', 'K.G.F: Chapter 2']",1949,"Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
622,Kanteerava,Prashanth Natana,"['Kariya 2', 'Kempe Gowda 2']",N/A,Reparto,N/A
623,Kanteerava,Shubha Poonja,"['Moggina Manasu', '3Devi']",1983,"Reparto, Producción",1 premio
624,Kanteerava,Kote Prabhakar,"['Mandya to Mumbai', 'Om']",N/A,Reparto,N/A
625,Kanteerava,Mandya Ramesh,"['Sye', 'The Villain']",N/A,Reparto,N/A
626,1 Day,Sadhu Kokila,"['Mr. Theertha', 'Mr. And Mrs. Ramchari']",1966,"Reparto, Composición, Música",2 premios y 5 nominaciones
627,1 Day,Srinivasa Murthy,"['K.G.F: Chapter 1', 'K.G.F: Chapter 2']",1949,"Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
628,Maagiya Kaala,Krishna Adiga,"['Jackie', 'Pailwaan']",N/A,Reparto,N/A
629,Maagiya Kaala,Bindushree,"['Circus', 'Gulama']",N/A,Reparto,N/A
630,Resistencia,Andrea Riseborough,"['Birdman o (La inesperada virtud de la ignorancia)', 'Oblivion']",1981,"Reparto, Producción, Banda sonora",22 premios y 26 nominaciones en total
631,Resistencia,Michael Sheen,"['Masters of Sex', 'El desafío - Frost contra Nixon']",1969,"Reparto, Producción, Dirección",27 premios y 42 nominaciones en total
632,Resistencia,Alexander Dreymon,"['Christopher y los de su clase', 'The Last Kingdom']",1983,"Reparto, Producción, Dirección",1 premio
633,Resistencia,Tom Wlaschiha,"['Juego de tronos', 'Crossing Lines']",1973,Reparto,1 premio y 3 nominaciones
634,Resistencia,Iwan Rheon,"['Juego de tronos', 'Misfits']",1985,"Reparto, Producción, Banda sonora",2 premios y 5 nominaciones
635,Resistencia,Kimberley Nixon,"['Mi gato Angus, el primer morreo y el plasta de mi padre', 'Black Death (Garra negra)']",1985,Reparto,1 premio y 1 nominación
636,Resistencia,Stanislav Yanevski,"['Harry Potter y el cáliz de fuego', 'Hostel 2']",1985,"Reparto, Producción",N/A
637,Resistencia,Melanie Walters,"['Submarine', 'The Collection']",1962,"Reparto, Producción, Banda sonora",N/A
638,Yondiradi Kuydiradi,Elizaveta Karali,"['Majruh', 'Super Kelinchak']",N/A,"Reparto, Dirección",N/A
639,Yondiradi Kuydiradi,Elyor Nasyrov,"['Siz kim siz?', ""Kelinlar qo'zg'aloni""]",1953,Reparto,N/A
640,Yondiradi Kuydiradi,Ulug'bek Qodirov,"['Er Bermoq - Jon Bermoq', 'Baron']",1983,Reparto,N/A
641,Yondiradi Kuydiradi,Saida Rametova,"['Arslon izidan', 'Qudajonlar']",N/A,"Reparto, Producción, Guion",N/A
642,Yondiradi Kuydiradi,Luiza Rasulova,"['Yondiradi Kuydiradi', 'O Maryam, Maryam']",N/A,Reparto,N/A
643,Yondiradi Kuydiradi,Takhir Saidov,"['18 kvadrat', 'Hayot']",N/A,Reparto,N/A
644,Yondiradi Kuydiradi,Lola Yuldasheva,"['Yondiradi Kuydiradi', 'Jodugar']",N/A,Reparto,N/A
645,Dispatch,Michael Bershad,"['Cobra, el brazo fuerte de la ley', 'Dispatch']",N/A,"Reparto, Producción, Guion",N/A
646,Dispatch,Bruce Bohne,"['Fargo', 'Amanecer de los muertos']",N/A,Reparto,2 nominaciones
647,Dispatch,Luiza Rasulova,"['Yondiradi Kuydiradi', 'O Maryam, Maryam']",N/A,Reparto,N/A
648,Dispatch,Takhir Saidov,"['18 kvadrat', 'Hayot']",N/A,Reparto,N/A
649,Dispatch,Lola Yuldasheva,"['Yondiradi Kuydiradi', 'Jodugar']",N/A,Reparto,N/A
650,Dispatch,Umid Zokirov,"['Qasos', 'Snayper']",N/A,"Reparto, Producción",N/A
651,Sal,Fele Martínez,"['Abre los ojos', 'La mala educación']",1975,"Reparto, Dirección, Guion",9 premios y 6 nominaciones
652,Sal,Patricio Contreras,"['La historia oficial', 'Sexo con Amor']",1947,"Reparto, Banda sonora",5 premios y 4 nominaciones
653,Sal,Sergio Hernández,"['Gloria', 'Una mujer fantástica']",1945,"Reparto, Dirección de fotografía y cámara, Cámara y electricidad",1 premio y 3 nominaciones
654,Sal,Javiera Contador,"['Casado con Hijos', 'Sal']",1974,"Reparto, Producción",10 premios y 6 nominaciones
655,Sal,Luis Dubó,"['Prófugos', 'Dawson Isla 10']",1964,"Reparto, Dirección de casting",1 premio y 1 nominación
656,Sal,Gonzalo Valenzuela,"['En la cama', 'Fragmentos urbanos']",1978,"Reparto, Producción",1 nominación
657,Sal,Álvaro Rudolphy,"['Dónde está Elisa?', 'Perdona Nuestros Pecados']",1964,"Reparto, Dirección, Guion","1,91 m"
658,Sal,Pablo Macaya,"['Diarios de motocicleta', 'Primera Dama']",1967,Reparto,N/A
659,Egression,Des Brady,"['Egression', 'Northern Story']",1969,"Reparto, Guion, Dirección de la segunda unidad o asistencia a dirección",1 premio y 1 nominación
660,Egression,Angela Spalding,"['The Rapture', 'Patient 17']",N/A,Reparto,"1,73 m"
661,Egression,Andrew Shire,"['Demon Host', 'Headstones']",1980,"Reparto, Guion, Edición",18 premios
662,Egression,Ray Brady,"['Afraid of the Dark', 'Induction to Purgatory']",1961,"Dirección, Guion, Producción",407 premios y 72 nominaciones
663,Egression,Stephen McDonald,['Egression'],N/A,Reparto,N/A
664,Egression,Peter Hinton,"['The Academy Part 2: First Impressions', 'The Academy']",N/A,"Reparto, Producción, Dirección","1,79 m"
665,Egression,Brian Withstandley,"['Egression', 'The Better Half']",1940,Reparto,N/A
666,Egression,Elanor McEnery,['Egression'],N/A,Reparto,N/A
667,The Fields,Cloris Leachman,"['La última película', 'El jovencito Frankenstein']",1926,"Reparto, Banda sonora",N/A
668,The Fields,Tara Reid,"['American Pie', 'El gran Lebowski']",1975,"Reparto, Producción, Dirección",1 premio y 4 nominaciones
669,The Fields,Joshua Ormond,"['Un amigo para Frank', 'Vamos de polis']",N/A,Reparto,Josh Ormond
670,The Fields,Faust Checho,"['The Fields', 'Expediente Warren: The Conjuring']",N/A,"Reparto, Producción, Equipos adicionales",N/A
671,The Fields,Bev Appleton,"['El nuevo mundo', 'Candidata al poder']",N/A,Reparto,N/A
672,The Fields,Louis Morabito,"['The 4th Dimension', 'The Fields']",N/A,Reparto,N/A
673,The Fields,Karen Ludwig,"['Manhattan', 'Las novias de mis amigos']",1942,"Reparto, Dirección, Casting",N/A
674,The Fields,Brian Anthony Wilson,"['Mensajero del futuro', 'Sin límites']",1960,"Reparto, Producción",9 premios y 12 nominaciones
675,Aarambh,Joshua Ormond,"['Un amigo para Frank', 'Vamos de polis']",N/A,Reparto,Josh Ormond
676,Aarambh,Faust Checho,"['The Fields', 'Expediente Warren: The Conjuring']",N/A,"Reparto, Producción, Equipos adicionales",N/A
677,Bob's New Suit,Hayley DuMond,"['Apuesta final', 'Choker']",1974,Reparto,N/A
678,Bob's New Suit,Jenny Shimizu,"['Jóvenes incomprendidas', 'Itty Bitty Titty Committee']",1967,Reparto,1 premio
679,Bob's New Suit,Bev Appleton,"['El nuevo mundo', 'Candidata al poder']",N/A,Reparto,N/A
680,Bob's New Suit,Louis Morabito,"['The 4th Dimension', 'The Fields']",N/A,Reparto,N/A
681,Bob's New Suit,Karen Ludwig,"['Manhattan', 'Las novias de mis amigos']",1942,"Reparto, Dirección, Casting",N/A
682,Bob's New Suit,Brian Anthony Wilson,"['Mensajero del futuro', 'Sin límites']",1960,"Reparto, Producción",9 premios y 12 nominaciones
683,A Date with Fear,Amar Agha,"['A Date with Fear', 'Flashpoint']",1974,"Reparto, Localización, Producción",N/A
684,A Date with Fear,Ashley Kranz,"['A Date with Fear', 'Northbound']",N/A,"Equipos adicionales, Reparto",N/A
685,A Date with Fear,Robert Nolan,"['Mourning Has Broken', 'Sixty Minutes to Midnight']",N/A,"Reparto, Producción, Cámara y electricidad",5 premios y 3 nominaciones
686,A Date with Fear,Paul Nicholls,"['Acid Head: The Buzzard Nuts County Slaughter', 'Three Days']",1957,Reparto,N/A
687,An Insignificant Harvey,Jordan Prentice,"['Escondidos en Brujas', 'Howard... un nuevo héroe']",1973,Reparto,1 premio
688,An Insignificant Harvey,Kristin Adams,"['Who Is KK Downey?', 'Falling Angels']",1982,"Reparto, Banda sonora",1 nominación
689,An Insignificant Harvey,Steven McCarthy,"['The Expanse', 'O Negative']",N/A,"Reparto, Guion, Producción",1 premio y 2 nominaciones
690,An Insignificant Harvey,Art Hindle,"[""Porky's"", 'Navidades negras']",1948,"Reparto, Dirección, Producción",4 premios y 3 nominaciones
691,An Insignificant Harvey,Inca Kopas,"['Blood Honey', 'An Insignificant Harvey']",N/A,Reparto,N/A
692,An Insignificant Harvey,Philip Williams,"['Jason X', 'El indomable Will Hunting']",N/A,"Reparto, Banda sonora",1 nominación
693,An Insignificant Harvey,Eli Ham,"[""Assassin's Creed: Unity"", 'Cóndor']",junio,Reparto,N/A
694,An Insignificant Harvey,Lee Rumohr,"['Denied', 'Queer as Folk']",1975,"Reparto, Especialistas",N/A
695,The Moth Diaries,Sarah Bolger,"['En América', 'Las crónicas de Spiderwick']",1991,"Reparto, Banda sonora",8 premios y 18 nominaciones
696,The Moth Diaries,Anne Day-Jones,"['El día de mañana', 'Immortals']",N/A,"Reparto, Equipos adicionales",Ann Day Jones
