nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
A Woman Is a Woman,Victor Palladino,"['The Jersey Devil', 'A Woman Is a Woman']",N/A,Reparto,N/A
A Woman Is a Woman,Tom Mason,"['The Woods', 'The Black Caesar']",N/A,Reparto,N/A
A Woman Is a Woman,Damian Costa,"['Minority Report', 'El Matadero']",N/A,"Cámara y electricidad, Reparto",N/A
PrimeMates,Joe Estevez,"['Return of the Roller Blade Seven', 'Who Lives Last']",1946,"Reparto, Producción, Equipos adicionales",5 premios y 3 nominaciones
PrimeMates,Ethan Phillips,"['A propósito de Llewyn Davis', 'Irrational Man']",1955,"Reparto, Guion, Banda sonora",1 premio
PrimeMates,Leo Rossi,"['Acusados', 'Halloween II: Sanguinario']",1946,"Reparto, Producción, Guion",1 nominación
PrimeMates,Will Wallace,"['Spanish Fly', 'Bob Steel']",N/A,"Reparto, Producción, Dirección",3 premios
PrimeMates,Glenn Taranto,"['La nueva familia Addams', 'Stolen Lives']",1959,"Reparto, Guion, Equipos adicionales",N/A
PrimeMates,Yvonne Marder,['PrimeMates'],N/A,Reparto,N/A
PrimeMates,Evlin Lake,"['Los juegos del hambre: Sinsajo - Parte 2', 'G.I. Joe: La venganza']",N/A,"Especialistas, Reparto, Producción",1 premio y 1 nominación
PrimeMates,Elisabeth Lund,"['Beetleborgs (Serie de TV)', 'A Christmas Too Many']",1981,Reparto,N/A
Ramona y su hermana,Joey King,"['The Act', 'We Were the Lucky Ones']",julio,"Reparto, Producción, Banda sonora",6 premios y 22 nominaciones en total
Ramona y su hermana,Selena Gomez,"['Spring Breakers', 'Monte Carlo']",1992,"Music Artist, Reparto, Música",121 premios y 252 nominaciones en total
Ramona y su hermana,John Corbett,"['Mi gran boda griega', 'Doctor en Alaska']",1961,"Reparto, Producción, Equipos adicionales",2 premios y 10 nominaciones en total
Ramona y su hermana,Bridget Moynahan,"['Yo, robot', 'Invasión a la Tierra']",1971,"Reparto, Dirección, Producción",1 premio
Ramona y su hermana,Ginnifer Goodwin,"['Zootrópolis', 'Big Love']",1978,"Reparto, Producción, Banda sonora",3 premios y 15 nominaciones
Ramona y su hermana,Josh Duhamel,"['Transformers', 'Un lugar donde refugiarse']",1972,"Reparto, Producción, Guion",4 premios y 19 nominaciones
Ramona y su hermana,Jason Spevack,"['Sunshine Cleaning', 'Hollywoodland']",1997,"Reparto, Producción, Guion",1 premio y 5 nominaciones
Ramona y su hermana,Sierra McCormick,"['The Vast of Night', 'Larry David (Curb Your Enthusiasm)']",1997,"Reparto, Producción",2 premios y 2 nominaciones
Good Sharma,Joan Allen,"['La habitación', 'Death Race: La carrera de la muerte']",1956,"Reparto, Producción, Banda sonora",34 premios y 64 nominaciones en total
Good Sharma,Vicky Arora,"['RRR', 'Uri: The Surgical Strike']",1986,"Reparto, Especialistas",2 premios
Good Sharma,Billy Connolly,"['Brave (Indomable)', 'Los elegidos']",1942,"Reparto, Guion, Composición",5 premios y 9 nominaciones en total
Good Sharma,Allen Enlow,"['Mr. Robot', 'Los Soprano']",1952,"Reparto, Equipos adicionales",1 premio
Good Sharma,Ebrahim Jaffer,"['Recuérdame', 'Birdman o (La inesperada virtud de la ignorancia)']",N/A,Reparto,Abe Jaffer
Good Sharma,Pankaj Kapur,"['Maqbool', 'Office Office']",1954,"Reparto, Dirección, Guion",13 premios y 28 nominaciones
Good Sharma,Ranjit Krishnamma,"['Blitz', 'Londres: Distrito criminal']",N/A,Reparto,N/A
Good Sharma,Santos Morales,"['Caleidoscopio', 'Louie']",N/A,Reparto,N/A
O Inimigo Sem Rosto,José Wallenstein,"['A Audição', 'Olhos nos Olhos']",1959,Reparto,5 nominaciones
O Inimigo Sem Rosto,São José Correia,"['Santa Bárbara', 'Olhos nos Olhos']",1974,"Reparto, Dirección, Guion",4 premios y 10 nominaciones
O Inimigo Sem Rosto,Paulo Nery,"['Ministério do Tempo', 'Inspector Max']",1963,Reparto,N/A
O Inimigo Sem Rosto,Maria João Bastos,"['Misterios de Lisboa', 'Casanova Variations']",1975,Reparto,3 premios y 18 nominaciones
O Inimigo Sem Rosto,António Melo,"['Sunset: The Mystery of the Necklace of São Cajó', 'Até Amanhã, Camaradas']",1963,"Reparto, Equipos adicionales",N/A
O Inimigo Sem Rosto,António Vitorino D'Almeida,"['A Culpa', 'Contos e Vigários']",1940,"Reparto, Composición, Dirección",António Victorino D'Almeida
O Inimigo Sem Rosto,Filipe Ferrer,"[""La hija de D'Artagnan"", 'Mensagem']",1936,"Reparto, Dirección",N/A
O Inimigo Sem Rosto,Suzana Borges,"['Campo de Sangue', 'Vila Faia']",1956,"Reparto, Guion",Susana Borges
Tranced,Josie Davis,"['Festival of Trees', 'Glowzies']",enero,"Reparto, Producción, Guion",3 premios y 2 nominaciones
Tranced,Marshall Sylver,"['Tranced', 'The Treasure Map']",N/A,"Reparto, Guion, Producción",N/A
Tranced,Meshach Taylor,"['Chicas con clase', 'Maniquí']",1947,"Reparto, Banda sonora",4 premios y 2 nominaciones en total
Tranced,Maria Conchita Alonso,"['Perseguido', 'Depredador 2']",1957,"Reparto, Producción, Composición",6 premios y 6 nominaciones
Tranced,Douglas Fisher,"['Austin Powers: La espía que me achuchó', 'Crueldad intolerable']",1934,"Reparto, Diseño de producción, Banda sonora",Doug Fisher
Tranced,Kelli Kirkland,"['Ahora los padres son ellos', 'Loca obsesión']",N/A,"Reparto, Producción, Casting",N/A
Tranced,Slade Pearce,"['Míos, tuyos y nuestros', 'October Road']",1995,Reparto,1 premio y 1 nominación
Tranced,Katheryn Winnick,"['Vikingos', 'Big Sky']",1977,"Reparto, Producción, Dirección",3 premios y 9 nominaciones
Amor y otras drogas,Jake Gyllenhaal,"['Nightcrawler', 'Brokeback Mountain. En terreno vedado']",1980,"Reparto, Producción, Cámara y electricidad",36 premios y 105 nominaciones en total
Amor y otras drogas,Anne Hathaway,"['Los miserables', 'El caballero oscuro: La leyenda renace']",1982,"Reparto, Producción, Banda sonora",69 premios y 121 nominaciones en total
Amor y otras drogas,Oliver Platt,"['Los tres mosqueteros de Alejandro Dumas', 'Mandíbulas']",1960,"Reparto, Producción",3 premios y 20 nominaciones en total
Amor y otras drogas,Hank Azaria,"['Los Simpson', 'Free agents']",1964,"Reparto, Producción, Guion",17 premios y 36 nominaciones en total
Amor y otras drogas,Josh Gad,"['Frozen: El reino del hielo', 'La bella y la bestia']",1981,"Reparto, Producción, Guion",12 premios y 6 nominaciones
Amor y otras drogas,Gabriel Macht,"['El buen pastor', 'Una canción del pasado']",1972,"Reparto, Producción, Dirección",1 premio y 1 nominación
Amor y otras drogas,Judy Greer,"['El sueño de mi vida', 'Jurassic World']",1975,"Reparto, Producción, Dirección",16 nominaciones
Amor y otras drogas,George Segal,"['¿Quién teme a Virginia Woolf?', '2012']",1934,"Reparto, Producción, Banda sonora",5 premios y 11 nominaciones en total
King of the Avenue,N/A,['N/A'],N/A,N/A,N/A
King of the Avenue,Simon Rex,"['Red Rocket', 'Scary Movie 3']",1974,"Reparto, Producción, Guion",9 premios y 16 nominaciones
King of the Avenue,Esai Morales,"['La bamba', 'Policías de Nueva York']",1962,"Reparto, Producción, Dirección",4 premios y 8 nominaciones
King of the Avenue,Erick Nathan,"['King of the Avenue', 'Double Tap']",N/A,"Reparto, Producción",N/A
King of the Avenue,Eddie B. Smith,"['The Wrath of Cain', 'King of the Avenue']",N/A,Reparto,Eddie Smith
King of the Avenue,Elizabeth Di Prinzio,"['The Devil Within', 'Double Tap']",1984,"Reparto, Música, Producción",Elizabeth DiPrinzio
King of the Avenue,Diego Alvarez,['King of the Avenue'],N/A,Reparto,N/A
King of the Avenue,Javi Zoribel Fonalledas,['King of the Avenue'],N/A,Reparto,N/A
Night Catches Us,Anthony Mackie,"['En tierra hostil', 'Destino oculto']",1978,"Reparto, Producción, Dirección",9 premios y 41 nominaciones
Night Catches Us,Jamara Griffin,"['Phels High', 'Night Catches Us']",N/A,Reparto,N/A
Night Catches Us,Sadiq Afif,"[""God's Country, Off Route 9"", 'Night Catches Us']",N/A,Reparto,N/A
Night Catches Us,Shango Rich,"['Night Catches Us', ""Johnny's Leaving""]",N/A,Reparto,N/A
Night Catches Us,Kerry Washington,"['Scandal', 'Ray']",1977,"Reparto, Producción, Dirección",22 premios y 71 nominaciones en total
Night Catches Us,Ron Simons,"['27 vestidos', 'Night Catches Us']",N/A,"Reparto, Producción",1 premio y 2 nominaciones
Night Catches Us,Tariq Trotter,"['Zoolander No. 2', 'Popstar']",1973,"Música, Reparto, Producción",2 premios y 12 nominaciones
Night Catches Us,Damali Mason,"['Sin límites', 'Animal Factory']",N/A,Reparto,N/A
El ilusionista,Jean-Claude Donda,"['El ilusionista', 'Bienvenidos a Belleville']",N/A,Reparto,N/A
El ilusionista,Eilidh Rankin,['El ilusionista'],N/A,Reparto,N/A
El ilusionista,Duncan MacNeil,"['El ilusionista', 'Machair']",N/A,"Equipos adicionales, Producción, Reparto",N/A
El ilusionista,Raymond Mearns,"[""Next Time Ned - Director's Cut"", 'Next Time Ned']",N/A,"Reparto, Producción","1,75 m"
El ilusionista,James T. Muir,['El ilusionista'],N/A,Reparto,N/A
El ilusionista,Tom Urie,"['T2: Trainspotting', 'El ilusionista']",1969,"Reparto, Composición, Banda sonora",N/A
El ilusionista,Paul Bandey,"['Los visitantes', 'El último duelo']",N/A,"Reparto, Equipos adicionales",1 nominación
El cielo elegido,Juan Minujín,"['Los dos Papas', 'El marginal']",1975,"Reparto, Producción, Dirección",9 premios y 20 nominaciones
El cielo elegido,Osmar Núñez,"['Relatos salvajes', 'Juan y Eva']",N/A,Reparto,2 premios y 7 nominaciones
El cielo elegido,Osvaldo Bonet,"['El otro', 'Telebiografías']",1918,"Equipos adicionales, Reparto",N/A
El cielo elegido,Jimena Anganuzzi,"['Tatuado', 'El túnel de los huesos']",N/A,Reparto,N/A
El cielo elegido,Paul Bandey,"['Los visitantes', 'El último duelo']",N/A,"Reparto, Equipos adicionales",1 nominación
El hombre lobo,Simon Merrells,"['Spartacus: Sangre y arena', 'El hombre lobo']",1965,Reparto,N/A
El hombre lobo,Gemma Whelan,"['Juego de tronos', 'El hombre lobo']",1981,Reparto,2 premios y 1 nominación
El hombre lobo,Emily Blunt,"['Al filo del mañana', 'El diablo viste de Prada']",1983,"Reparto, Producción, Equipos adicionales",26 premios y 152 nominaciones en total
El hombre lobo,Benicio Del Toro,"['Sicario', 'Traffic']",1967,"Reparto, Producción, Dirección",49 premios y 76 nominaciones en total
El hombre lobo,Mario Marin-Borquez,['El hombre lobo'],1999,Reparto,"1,32 m"
El hombre lobo,Asa Butterfield,"['La invención de Hugo', 'El juego de Ender']",1997,Reparto,6 premios y 25 nominaciones
El hombre lobo,Cristina Contes,"['El hombre lobo', 'Muere otro día']",1969,Reparto,N/A
El hombre lobo,Anthony Hopkins,"['El silencio de los corderos', 'Nixon']",1937,"Reparto, Composición, Producción",73 premios y 131 nominaciones en total
The First Grader,Naomie Harris,"['Moonlight', '28 días después']",1976,Reparto,26 premios y 66 nominaciones en total
The First Grader,Oliver Litondo,"['The First Grader', 'The Truth About Stanley']",N/A,Reparto,3 premios y 2 nominaciones
The First Grader,Tony Kgoroge,"['Diamante de sangre', 'Invictus']",N/A,"Reparto, Dirección",4 nominaciones
The First Grader,Alfred Munyua,"['Sense8', 'Pwagu']",N/A,"Reparto, Casting, Dirección de casting",N/A
The First Grader,Shoki Mokgapa,"['Dredd', 'Sink']",1984,Reparto,N/A
The First Grader,Vusi Kunene,"['Espías desde el cielo', 'A Small Town Called Descent']",N/A,Reparto,3 premios y 2 nominaciones
The First Grader,Agnes Simaloi,['The First Grader'],N/A,Reparto,N/A
The First Grader,Kamau Mbaya,"['The First Grader', 'The Briefcase']",N/A,Reparto,N/A
13,Sam Riley,"['Control', 'Maléfica']",1980,"Reparto, Banda sonora",7 premios y 10 nominaciones en total
13,Alice Barrett,"['Heels', 'Lo que pasa con Pam']",diciembre,"Reparto, Equipos adicionales",N/A
13,Gaby Hoffmann,"['Campo de sueños', 'Amigas para siempre']",1982,"Reparto, Dirección, Banda sonora",3 premios y 16 nominaciones en total
13,Jason Statham,"['Crank: Veneno en la sangre', 'Fast & Furious 7']",1967,"Reparto, Producción, Especialistas",1 premio y 8 nominaciones
13,Stephen Beach,"['Salt', 'Pollock. La vida de un creador']",N/A,Reparto,N/A
13,Mickey Rourke,"['El luchador', 'Sin City: Ciudad del pecado']",1952,"Reparto, Guion, Producción",41 premios y 41 nominaciones en total
13,Emmanuelle Chriqui,"['Kilómetro 666', 'Zohan: Licencia para peinar']",1975,"Reparto, Producción",1 premio y 10 nominaciones
13,Michael Berry Jr.,"['Piratas del Caribe: La maldición de la Perla Negra', 'Star Trek']",1964,"Reparto, Guion, Dirección",N/A
Ironmen,Michael Carradine,"['Ironmen', 'Sunburnt Angels']",N/A,Reparto,N/A
Ironmen,Jena James,['Ironmen'],N/A,Reparto,N/A
Ironmen,David Morse,"['6 Foot Rule', 'Eager to Die']",N/A,Reparto,N/A
Ironmen,Tony Devon,"['Pizza with Bullets', 'Impacto']",1951,"Reparto, Producción, Guion",1 premio
Ironmen,Paul Dooley,"['El relevo', 'Hairspray']",1928,"Reparto, Guion, Producción",1 premio y 7 nominaciones en total
Ironmen,Seymore K. Casell,['Ironmen'],N/A,Reparto,N/A
Ironmen,John Polito,"['The Woods', 'Ironmen']",N/A,Reparto,N/A
Ironmen,Fred Thompson,"['La caza del Octubre Rojo', 'No hay salida']",1942,Reparto,1 nominación
Nemesis,Susanne Lothar,"['Funny Games - Juegos divertidos', 'La cinta blanca']",1960,Reparto,1 premio y 4 nominaciones
Nemesis,Ulrich Mühe,"['La vida de los otros', 'Funny Games - Juegos divertidos']",1953,"Reparto, Dirección",17 premios y 9 nominaciones en total
Nemesis,Janina Sachau,"['Requiem für eine romantische Frau', 'Trübe Wolken']",1976,Reparto,Janka Sachau
Nemesis,Gesine Cukrowski,"['Miedo Punto Com', 'Der letzte Zeuge']",1968,Reparto,1 premio
Nemesis,Götz Schulte,"['Más rápido que el miedo', 'Destino Marrakech']",N/A,Reparto,N/A
Nemesis,Waldemar Kobus,"['El libro negro', 'Valkiria']",1966,"Reparto, Banda sonora",2 nominaciones
Nemesis,Joanne Gläsel,"['En el lugar del crimen', 'Ivo']",1961,Reparto,N/A
Nemesis,Vincenzo Tanassi,"['Inferno', 'La casa Gucci']",N/A,Reparto,N/A
Una historia casi divertida,Keir Gilchrist,"['Una historia casi divertida', 'It Follows']",1992,Reparto,2 nominaciones
Una historia casi divertida,Dana DeVestern,"['Una historia casi divertida', 'Submerged']",N/A,"Reparto, Dirección, Guion",N/A
Una historia casi divertida,Lauren Graham,"['Las chicas Gilmore', 'Bad Santa']",1967,"Reparto, Música, Producción",6 premios y 21 nominaciones
Una historia casi divertida,Jim Gaffigan,"['Supermaderos', 'Salvando las distancias']",1966,"Reparto, Guion, Producción",5 premios y 9 nominaciones
Una historia casi divertida,Karen Chilton,"['Una historia casi divertida', 'Half Nelson']",N/A,"Reparto, Guion",1 premio y 1 nominación
