,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
1060,Monger,Aidenn Queen,"['Monger', 'Monger - The Fall']",N/A,Reparto,N/A
1061,Land of Giants,Mathis Landwehr,"['V de vendetta', 'Hitman: Agente 47']",1980,"Reparto, Especialistas, Producción",1 nominación
1062,Land of Giants,Michael Higgs,"['Juego de asesinos', 'Wizards vs. Aliens']",1962,Reparto,N/A
1063,Land of Giants,Manon Kahle,"['La cura del bienestar', 'Thank You for Bombing']",1980,Reparto,N/A
1064,Land of Giants,Sigo Heinisch,"['John Wick 4', 'Matrix Resurrections']",N/A,"Especialistas, Reparto",N/A
1065,Living the Dream,Juliana Carvalho,"['Mãe e Filha', 'Living the Dream']",N/A,Reparto,N/A
1066,Living the Dream,Eduardo Escobar,"[""Wait, Wait, Don't Kill Me"", 'Such a Funny Life']",N/A,"Reparto, Equipos adicionales",Eduardo J. Escobar
1067,Living the Dream,Jack Grewar,"['Low Rollers', 'Some Kind of Love']",N/A,"Producción, Dirección, Guion",N/A
1068,Living the Dream,Chloe Hurst,"['Dos buenos tipos', 'Andi Mack']",N/A,"Reparto, Dirección, Producción",Chloe Kathleen Hurst
1069,Honest Eyes,Que Michaels,"['Conscious Matter', 'Honest Eyes']",N/A,"Reparto, Producción, Guion",N/A
1070,These Things I Do That Others May Live,Tim Abell,"['Cuando éramos soldados', 'Escuadrón suicida']",julio,"Reparto, Equipos adicionales, Producción",5 premios y 1 nominación
1071,These Things I Do That Others May Live,Michelle Alvarado,"['Sabotage', 'Bright']",N/A,"Especialistas, Reparto, Equipos adicionales",N/A
1072,These Things I Do That Others May Live,Tom Crisp,"['Top Gun: Maverick', 'Tenet']",N/A,"Especialistas, Reparto, Dirección de la segunda unidad o asistencia a dirección",1 premio
1073,These Things I Do That Others May Live,Tony Elias,"['Star Trek', 'Sin cita previa']",1982,Reparto,N/A
1074,These Things I Do That Others May Live,Saul Escobedo,"['La primera purga: La noche de las bestias', 'Amor a quemarropa']",N/A,"Edición, Reparto, Equipos adicionales",N/A
1075,These Things I Do That Others May Live,Ariel Fournier,"['Una casa de locos', 'The Mandalorian']",N/A,"Equipos adicionales, Reparto, Guion",1 premio
1076,These Things I Do That Others May Live,Chris Gann,"['The Old Man', 'Rust']",abril,"Reparto, Especialistas, Guion",1 nominación
1077,These Things I Do That Others May Live,Dustin Heersche,"['Circle', 'These Things I Do That Others May Live']",N/A,"Reparto, Especialistas",N/A
1078,8:47,Shae Beadman,"['Toxic', 'Girl Falling']",1992,"Reparto, Guion, Dirección",1 premio y 4 nominaciones
1079,Two Dogs Caged,Paul Kennedy,"['La casa del dragón', 'Mandrake']",N/A,"Reparto, Producción, Dirección",3 premios y 1 nominación
1080,Two Dogs Caged,Lalor Roddy,"['Grabbers', 'Hunger']",1954,Reparto,2 nominaciones
1081,Nothing Real,Robert Martin III,"['Most High', 'Strip Mall: Crazy Is Open for Business']",1980,"Reparto, Producción, Sonido",Robert S. Martin III
1082,Nothing Real,Amelia Morck,"['Capitán América: Civil War', 'Molly']",N/A,"Reparto, Producción, Dirección",N/A
1083,Nothing Real,Steve Crest,"['John muere al final', 'Emotions']",1967,"Reparto, Especialistas, Transporte",10 nominaciones
1084,Nothing Real,Timothy Joseph Ahern,['Nothing Real'],N/A,Reparto,N/A
1085,Nothing Real,Tracey Bunka,"['Nothing Real', 'Dreams Come True']",N/A,Reparto,N/A
1086,Nothing Real,Lillian Kamilla Martin,"['Most High', 'Nothing Real']",N/A,Reparto,N/A
1087,Nothing Real,Miles Fisher,"['Mad Men', 'The Politician']",1983,"Reparto, Producción, Composición",N/A
1088,Nothing Real,Kevin McCloskey,"['Show Me Yours', 'Most High']",N/A,"Reparto, Guion, Dirección",N/A
1089,Perfidy,Johnny Dillion,"['Perfidy', 'PassTime']",N/A,Reparto,N/A
1090,Perfidy,Allie Harmon,"['Fat Boys', 'Love Waits']",N/A,Reparto,N/A
1091,Perfidy,Kenneth Jenkins Jr.,"['Perfidy', 'Hypertension']",N/A,Reparto,N/A
1092,Perfidy,Whitney Lynn,"['The Running Dead', 'Perfidy']",N/A,Reparto,N/A
1093,Perfidy,Thomas Moore,"['Broken Contentment', 'Ruination']",N/A,"Dirección, Guion, Producción","1,73 m"
1094,Stalled,David James Lewis,"['Dirk Gently: Agencia de investigaciones holísticas', 'El hombre de acero']",1976,"Reparto, Producción, Guion",1 premio y 9 nominaciones
1095,Stalled,Simon Chin,"['Snake Eyes: el origen', 'Snowpiercer: Rompenieves']",febrero,"Reparto, Especialistas, Dirección",1 nominación
1096,Stalled,Drake McKiernan,"['7 from Etheria', 'Stalled']",N/A,Reparto,N/A
1097,Exi[s]t,Thanasis Katsampis,"['Exi[s]t', 'Elephantas']",N/A,Reparto,N/A
1098,Exi[s]t,Michalis Kimonas,"['Kiddo', 'To thavma tis thalassas ton Sargasson']",N/A,"Reparto, Dirección, Guion",N/A
1099,Exi[s]t,Kid Moxie,"['Cyberpunk 2077', 'Milky Way']",N/A,"Reparto, Música, Composición",2 premios
1100,Exi[s]t,Spyros Stamoulis,"['Molis hthes', 'Abejas Salvajes']",N/A,Reparto,N/A
1101,Exi[s]t,Maria Tzani,"['Viktor, i ta paidia stin exousia', 'Exi[s]t']",N/A,Reparto,N/A
1102,The End!,Arunan Amaran,"['The End!', 'Mei Mai']",N/A,Reparto,N/A
1103,The End!,Avinash Arivazhahan,"['The End!', 'Harry Potter Spoof Movie']",N/A,"Reparto, Guion, Producción",N/A
1104,The End!,Baalagowdhaman,['The End!'],N/A,Reparto,N/A
1105,The End!,Lubin Balu,['The End!'],N/A,Reparto,N/A
1106,The End!,Sathian Dananjayan,"['Harry Potter Spoof Movie', 'The End!']",N/A,"Dirección, Reparto, Guion",N/A
1107,The End!,Jeevaraj Giri,"['The End!', 'Karai']",N/A,Reparto,N/A
1108,The End!,Bhuvanesh Gopal,['The End!'],N/A,Reparto,N/A
1109,The End!,Vijay Kumar,['The End!'],N/A,Reparto,N/A
1110,Tourvall the Terrible,Joe Berglove,"['Tourvall the Terrible', 'Tourvall II: Into the Darkness']",N/A,"Reparto, Guion, Dirección de fotografía y cámara",N/A
1111,Tourvall the Terrible,Pete Huge,"['Tourvall the Terrible', 'Tourvall II: Into the Darkness']",N/A,Reparto,N/A
1112,Tourvall the Terrible,Nate Bash,"['Tourvall the Terrible', 'NLW: Lethal Legacy']",N/A,Reparto,N/A
1113,Tourvall the Terrible,Mick Karch,"['Tourvall II: Into the Darkness', 'Tourvall the Terrible']",N/A,"Reparto, Guion",N/A
1114,Tourvall the Terrible,Bick Smith,"['SCARE-apy', 'Gangsterland']",N/A,"Reparto, Guion, Producción",2 premios
1115,Tourvall the Terrible,Alex Sime,"['Tourvall the Terrible', 'D-Genie']",N/A,Reparto,N/A
1116,Tourvall the Terrible,Briana Rose Lee,"['The Soviet Sleep Experiment', 'Scare Package']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Dirección de casting",2 nominaciones
1117,Tourvall the Terrible,Kyle Skinner,['Tourvall the Terrible'],N/A,Reparto,N/A
1118,The Wrong Guys,Adams Nate,"['When Eagles Strike', 'The Wrong Guys']",N/A,Reparto,N/A
1119,Los caminos se han vuelto peligrosos,Martin Filiberti,"['Doncela', 'Los caminos se han vuelto peligrosos']",1991,Reparto,N/A
1120,Los caminos se han vuelto peligrosos,Bernardo Iaconis,"['Los caminos se han vuelto peligrosos', 'El Rastreador']",N/A,Reparto,N/A
1121,Los caminos se han vuelto peligrosos,Tato de Gaetano,"['Doncela', 'Los caminos se han vuelto peligrosos']",N/A,Reparto,N/A
1122,Los caminos se han vuelto peligrosos,Martin Encinas,"['Los caminos se han vuelto peligrosos', 'El Rastreador']",N/A,Reparto,N/A
1123,Los caminos se han vuelto peligrosos,Sebastian Ceratto,"['El Rastreador', 'Encriptado']",N/A,"Reparto, Producción, Especialistas",N/A
1124,The Junction,Alexander Conti,"['Expediente 39', 'Doce fuera de casa']",1993,Reparto,5 nominaciones
1125,The Junction,Enrico DiFede,"['Sucesor designado', 'Nikita']",1974,"Reparto, Especialistas",N/A
1126,The Junction,Sam Efford,"['Open Heart', 'The Junction']",N/A,Reparto,N/A
1127,The Junction,James Fanizza,"['Sebastian', 'You Are Free']",1984,"Reparto, Guion, Producción",N/A
1128,The Junction,Jonathan Goldapple,"['Undressed', 'Sucesor designado']",N/A,Reparto,N/A
1129,The Junction,Chris Green,"['The Junction', 'Bitten']",N/A,Reparto,N/A
1130,The Junction,Kathy Hanner,"['The Junction', 'Water and Wine']",1981,"Reparto, Cámara y electricidad, Producción","1,57 m"
1131,The Junction,Andrew Jackson,"['Star Trek: Strange New Worlds', 'El Lobo de mar']",1963,"Reparto, Guion, Dirección de casting",8 premios y 2 nominaciones
1132,Raider Origins,Irina Andreea,"['Raider Origins', 'Zhizn posle svadby']",N/A,Reparto,N/A
1133,Raider Origins,James M Jenkinson,"['My Grown-Up Christmas List', 'The Sanctuary']",N/A,Reparto,N/A
1134,Raider Origins,Jessica Hooper,"['Raider Origins', 'The Paintbrush']",N/A,Reparto,N/A
1135,Raider Origins,Michael Lake,"['Edwin', 'The Treatment']",N/A,"Reparto, Producción, Guion",19 premios y 7 nominaciones
1136,Raider Origins,Shawn Nova,"['A Beautiful Rush', 'Earworm']",N/A,"Reparto, Cámara y electricidad, Guion",N/A
1137,Raider Origins,Ben Brommell,"['El arte de robar', 'Oil and Water']",1991,"Efectos visuales, Dirección, Reparto",N/A
1138,Raider Origins,Simu Liu,"['Shang-Chi y la leyenda de los diez anillos', 'Barbie']",1989,"Reparto, Producción, Guion",9 premios y 15 nominaciones
1139,Raider Origins,T.J. Kennedy,"['For the Sake of Vicious', 'Defective']",N/A,"Especialistas, Reparto, Producción",TJ Kennedy
1140,Red Freak Fighter,Alberto Barberá Navarro,['Red Freak Fighter'],N/A,"Dirección, Reparto, Guion",N/A
1141,Red Freak Fighter,David Chavarrias,"['Red Freak Fighter', 'Imagen']",N/A,Reparto,N/A
1142,Red Freak Fighter,Pablo Gabaldón,"['Red Freak Fighter', 'creaMovie']",N/A,Reparto,N/A
1143,Red Freak Fighter,Lorena Luján,"['A Small Fortune', 'Red Freak Fighter']",N/A,Reparto,N/A
1144,Fish Power,Margaret Cho,"['Margaret Cho: PsyCHO', 'Rockefeller Plaza']",1968,"Reparto, Producción, Guion",15 premios y 25 nominaciones en total
1145,Within,Shawn Saavedra,"['Destination', 'Artificial Intelligence']",N/A,"Reparto, Guion",N/A
1146,Within,Xavier Christian,"['Deadly Motives', ""The Aum's Law""]",N/A,Reparto,N/A
1147,Within,Bill Wetherill,"['Kindness Matters', 'A Time for Heaven']",N/A,"Reparto, Producción, Dirección",N/A
1148,Within,Todd Hutchings,"['Change of Eddie', 'Vx2']",N/A,"Reparto, Producción, Guion y continuidad",N/A
1149,Junkie Love,Dudley Sutton,"['Football Factory: diario de un hooligan', 'Invasión zombie']",1933,"Reparto, Dirección, Guion",N/A
1150,Junkie Love,Anna Savva,"['Los Durrell', 'La correspondencia']",N/A,"Reparto, Equipos adicionales",N/A
1151,Junkie Love,Karla Fitzhugh,"['Junkie Love', 'E Numbers: An Edible Adventure']",N/A,"Reparto, Equipos adicionales",N/A
1152,Junkie Love,Steve Hart,"['Traffic Warden', 'Mirror Mirror : Go90']",1972,"Reparto, Guion, Producción",N/A
1153,Junkie Love,Carol Greenway,['Junkie Love'],N/A,Reparto,N/A
1154,April 13th,Belinda Carrillo,"['The Sale', 'April 13th']",N/A,"Reparto, Producción",N/A
1155,April 13th,Brandon Crowson,"['The World Has No Eyedea', 'April 13th']",N/A,"Producción, Dirección, Guion",7 premios
1156,April 13th,Kristina Hansen,"['The Diabolical Schemes of Thadeus Jackson', 'April 13th']",N/A,"Reparto, Localización",N/A
1157,April 13th,Paige Hanson,"['The Diabolical Schemes of Thadeus Jackson', 'April 13th']",N/A,"Reparto, Localización",N/A
1158,April 13th,Sydney Kearney,"['Minions: El origen de Gru', 'The World Has No Eyedea']",N/A,"Sonido, Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
1159,Vengenza,Barry McKay,"['Vengenza', 'Hush']",1986,"Reparto, Especialistas","1,78 m"
1160,At Dawn They Sleep,Scott Bryan,"['At Dawn They Sleep', 'Uno, Dos, Tres']",N/A,Reparto,N/A
1161,At Dawn They Sleep,Katherine Celio,"['Sounds of Freedom', 'The Crooked Tower']",marzo,"Reparto, Equipos adicionales, Guion",2 premios y 1 nominación
1162,At Dawn They Sleep,Sharon Grimaldi,['At Dawn They Sleep'],N/A,Reparto,N/A
1163,At Dawn They Sleep,Trevyn Jenkins,"['At Dawn They Sleep', 'Dark Truths']",N/A,Reparto,N/A
1164,At Dawn They Sleep,James Kyson,"['Preacher', 'Elementary']",diciembre,"Reparto, Producción, Guion",1 premio
1165,At Dawn They Sleep,Rebecca Lawrence Levy,"['Los chicos están bien', 'The Romantics']",N/A,Reparto,3 nominaciones
1166,At Dawn They Sleep,Ryan Meyer,['At Dawn They Sleep'],N/A,Reparto,N/A
1167,At Dawn They Sleep,Bryan Peterson,['At Dawn They Sleep'],N/A,Reparto,N/A
1168,Passage,Dana J. Ferguson,"['Crazy Love', 'Dancing on Air (On Fire)']",N/A,"Reparto, Producción, Dirección de la segunda unidad o asistencia a dirección",N/A
1169,Passage,Jason Elwood Hanna,"['Vengadores: Endgame', 'Black Panther']",N/A,"Especialistas, Reparto, Efectos especiales",Jason Hanna
1170,Passage,Aulenna Robinson,"['Affliction', 'Passage']",N/A,Reparto,N/A
1171,Passage,Ellis Stuart,['Passage'],N/A,Reparto,N/A
1172,Harlequin,Lea Vonn,"['Harlequin', 'Phantom Halo']",N/A,"Reparto, Guion",N/A
1173,Harlequin,Dane Haines,"['Harlequin', 'Why Papa?']",N/A,Reparto,N/A
1174,Harlequin,Jose Rosete,"['Monsters of Man', 'Mini-Mocks']",1975,"Reparto, Guion, Producción",4 premios
1175,Harlequin,Bianca Daria,"['Harlequin', 'Dangerous Games']",N/A,Reparto,N/A
1176,Harlequin,Christopher Roper,"['Blue Bottle', 'Harlequin']",N/A,"Reparto, Guion, Producción",N/A
1177,Harlequin,Cindy Hong,"['Harlequin', 'The Hands of Time']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Dirección de producción",N/A
1178,Harlequin,Sean Brundrett,"['Heart of the Dragon', ""Let's Kill Ward's Wife""]",N/A,"Cámara y electricidad, Reparto, Equipos adicionales",N/A
1179,Harlequin,C. Neo Arboleda,"['El círculo', 'Círculo']",N/A,"Cámara y electricidad, Dirección de la segunda unidad o asistencia a dirección, Equipos adicionales",N/A
1180,The Wrong Man,Roger Welp,"['Saint Frances', 'Cuando Jeff intentó salvar el mundo']",N/A,"Reparto, Producción, Equipo ejecutivo",4 premios y 2 nominaciones
1181,Fencer,Keisuke Akizawa,"['Fury of the Fist and the Golden Fleece', 'Dementia']",N/A,"Reparto, Especialistas",N/A
1182,Fencer,Christopher Allen,"['Jane the Virgin', 'Book Club']",N/A,Reparto,1 nominación
1183,Fencer,Danielle Gross,"['Heels', 'Perry Mason']",febrero,"Reparto, Producción, Guion",N/A
1184,Fencer,Rib Hillis,"['Esta casa era una ruina (Versión americana)', 'Pecados y mentiras']",1970,"Reparto, Producción, Diseño de producción",N/A
1185,Fencer,Lenox Myette,"['The Hotel Barclay', 'The Elevator Game']",N/A,"Edición, Dirección, Guion",Leah Myette
1186,Boba Wars,Danielle Gross,"['Heels', 'Perry Mason']",febrero,"Reparto, Producción, Guion",N/A
1187,Boba Wars,Rib Hillis,"['Esta casa era una ruina (Versión americana)', 'Pecados y mentiras']",1970,"Reparto, Producción, Diseño de producción",N/A
1188,Boba Wars,Lenox Myette,"['The Hotel Barclay', 'The Elevator Game']",N/A,"Edición, Dirección, Guion",Leah Myette
1189,Boba Wars,Alison Sieke,"['A Little Late with Lilly Singh', 'Suburgatory (Fuera de lugar)']",diciembre,"Reparto, Guion, Dirección",N/A
1190,Boba Wars,Zondra Wilson,"['Paranormal Adoption', 'The Seer']",octubre,"Reparto, Producción",N/A
1191,Ms. 3pm,Russell Anamizu,['Ms. 3pm'],N/A,"Reparto, Especialistas",N/A
1192,Ms. 3pm,Darion Basco,"['Cesar Chavez', 'El debut']",1974,"Reparto, Producción, Dirección",N/A
1193,Ms. 3pm,Nathan Bell,"['Ladrones', 'Amongst Friends']",1976,Reparto,N/A
1194,Ms. 3pm,Joel Hall,['Ms. 3pm'],N/A,Reparto,N/A
1195,"Checkmate, Keep Your Enemies Closer",William Sadler,"['El alucinante viaje de Bill y Ted', 'Cadena perpetua']",1950,"Reparto, Producción, Dirección",9 premios y 4 nominaciones
1196,"Checkmate, Keep Your Enemies Closer",Yvonne Maria Schäfer,"['Home Stay', 'Berlin, I Love You']",1975,"Reparto, Producción, Dirección de casting",1 premio y 7 nominaciones
1197,"Checkmate, Keep Your Enemies Closer",Manny Perez,"['Sound of Freedom', 'Bella']",mayo,"Reparto, Guion, Producción",6 premios y 1 nominación
1198,"Checkmate, Keep Your Enemies Closer",Peter Greene,"['La máscara', 'Pulp Fiction']",1965,"Reparto, Producción",10 premios y 4 nominaciones
1199,"Checkmate, Keep Your Enemies Closer",Federico Castelluccio,"['Los Soprano', 'El cantante']",1964,"Reparto, Dirección, Producción",12 premios y 9 nominaciones
1200,"Checkmate, Keep Your Enemies Closer",Markus Depfenhart,"['Checkmate, Keep Your Enemies Closer', 'Keep Your Enemies Closer']",N/A,Reparto,N/A
1201,"Checkmate, Keep Your Enemies Closer",Marco Caputo,"['Checkmate, Keep Your Enemies Closer']",N/A,Reparto,N/A
1202,"Checkmate, Keep Your Enemies Closer",Dave Barrett,"['Checkmate, Keep Your Enemies Closer']",N/A,Reparto,N/A
1203,The Backup,Carlos B,['The Backup'],N/A,Reparto,N/A
1204,The Backup,Clem Cote,"['Deadpool', 'City of Gold']",N/A,"Reparto, Especialistas",N/A
1205,The Backup,Daniel Cottitta,['The Backup'],N/A,Reparto,N/A
1206,The Backup,Ryan Ebling,"['Dead and Awake', 'The Backup']",N/A,Reparto,N/A
1207,The Backup,Felix Hernandez,['The Backup'],N/A,Reparto,N/A
1208,John Bondage,Les Brandt,"['Interior Chinatown', 'Alien Vacation']",septiembre,Reparto,1 premio
1209,John Bondage,Atlee Feingold,"['W.A.Y.E.S.', 'Only in L.A.']",N/A,"Reparto, Producción, Guion",N/A
1210,John Bondage,Allen Theosky Rowe,"['Natural Vice', 'FBI: Most Wanted']",N/A,"Reparto, Equipos adicionales, Dirección de casting",4 premios y 3 nominaciones
1211,John Bondage,Laura Fantuzzi,"['Coming Over', 'Attentions']",N/A,"Reparto, Edición, Dirección",N/A
1212,The Daughter in Distress,Allan Alexander,"[""Get rich or die tryin'"", 'The Ungovernable Force']",N/A,"Reparto, Producción",N/A
1213,The Daughter in Distress,David Erik Finn,"['The Daughter in Distress', 'Bitter Roast']",N/A,Reparto,N/A
1214,The Daughter in Distress,Paul McGillicuddy,"[""Steven's Tragedy"", 'Mobsters in the Mountains']",N/A,"Reparto, Producción, Dirección de casting",Paul MacGillicuddy
1215,Aishiteru,Sheryl Carbonell,"['Rap Sh!t', 'The Greatest Ever']",N/A,"Reparto, Dirección, Guion",N/A
1216,Aishiteru,Peter Kang,"['#SorryNotSorry', 'Aishiteru']",N/A,"Reparto, Producción",N/A
1217,Aishiteru,Jeshua Len,"['Hollywood', 'Conversations with the Devil']",N/A,"Reparto, Dirección, Dirección de fotografía y cámara",N/A
1218,Wildblume,Erin Belluomini,"['Wildblume', 'A Voice Inside']",N/A,Reparto,N/A
1219,Wildblume,Tanner Garrison,"['Colors of Freedom', 'Wildblume']",N/A,Reparto,N/A
1220,Wildblume,Rachel Ann Jackson,"['Red Star Cluster', 'Colors of Freedom']",N/A,"Reparto, Dirección, Guion",N/A
1221,Wildblume,Loretta Keener,['Wildblume'],N/A,Reparto,N/A
1222,Wildblume,Cory Kephart,['Wildblume'],N/A,Reparto,N/A
1223,Wildblume,Nathaniel Lansley,"['With Undying Love', 'Saint Alex']",N/A,"Reparto, Cámara y electricidad, Edición",N/A
1224,Wildblume,James Nasimi,"['Unfallen', 'In His Shadow']",N/A,"Reparto, Guion, Producción",N/A
1225,Wildblume,Deanna O'Bryan,['Wildblume'],N/A,Reparto,N/A
1226,Game of Chance,Kevin Leigh,"['Paranoia', 'Vindicated']",1986,"Reparto, Producción, Dirección",Kevin L.
1227,Game of Chance,Kyle McGruther,"['Hail to the Groupies', 'Whiteblood']",N/A,"Reparto, Especialistas",N/A
1228,Game of Chance,Richard Fraina,"['Ticklers', 'B Copy']",N/A,"Cámara y electricidad, Sonido, Reparto",N/A
1229,Run Rabbit Run,Beau Fowler,"['Accident Man: de vacaciones', 'Code 404']",1981,"Reparto, Guion, Dirección",82 premios y 32 nominaciones
1230,Run Rabbit Run,Max Fowler,"['Powers', 'F']",N/A,Reparto,N/A
1231,Androdameia,David Goryl,"['Algo pasa con Mary', 'The Newsroom']",N/A,"Reparto, Producción, Guion",1 premio
1232,Androdameia,Aida Lembo,"['Androdameia', 'The Tiffany and Erin Show: Before They Were Stars']",N/A,"Dirección de la segunda unidad o asistencia a dirección, Producción, Dirección de producción",N/A
1233,Androdameia,Peter Marr,"['The Real Luke Skywalker', 'Make Your Mark']",1974,"Reparto, Producción, Cámara y electricidad",N/A
1234,Androdameia,Brent Picha,"['Espejismos digitales: Muertes, mentiras e internet', 'A.M.F.A.A.']",N/A,"Reparto, Producción, Guion",N/A
1235,Androdameia,Trey Randol,"['Project Gemini', 'Androdameia']",N/A,"Reparto, Composición, Sonido",N/A
1236,A Day of Work,Derek Calderara,"['O.J.: Made in America', ""21st Annual Critics' Choice Awards""]",N/A,"Cámara y electricidad, Equipos adicionales, Sonido",N/A
1237,Dystopia,Vicki Walkden,['Dystopia'],N/A,Reparto,N/A
1238,Dystopia,Tom Bradshaw,['Dystopia'],N/A,Reparto,N/A
1239,Dystopia,Richard Winwood,"['Death Promise', 'Dystopia']",N/A,"Reparto, Guion",N/A
1240,Dystopia,James Jaysen Bryhan,"['Sombra y hueso', 'Typist Artist Pirate King']",N/A,"Reparto, Producción, Guion",1 premio y 5 nominaciones
1241,Dystopia,Kevin Lucas,"['Dystopia', 'Unlucky Actor']",N/A,Reparto,N/A
1242,Dystopia,Matthew Geddis,"['Dystopia', 'End of the Road']",N/A,"Reparto, Cámara y electricidad",N/A
1243,Dystopia,Satnam Purewal,"['The Killing Game', 'End of the Road']",N/A,"Dirección, Guion, Edición",Sam Purewal
1244,Kidnapper's Kidnapper,Mayovanet Caminero,"[""Kidnapper's Kidnapper""]",N/A,Reparto,N/A
1245,Kidnapper's Kidnapper,Anthony Lawrence,"[""Kidnapper's Kidnapper""]",N/A,Reparto,N/A
1246,TwinkleTown,Kristie Pipes,"['TwinkleTown', 'Anyone']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Equipos adicionales",N/A
1247,TwinkleTown,Dustin Alford,"['Foot Soldier', 'TwinkleTown']",N/A,Reparto,N/A
1248,TwinkleTown,Tucker Steinmetz,"['Last Summer', 'TwinkleTown']",2022,"Reparto, Producción",N/A
1249,TwinkleTown,Johnnie Brannon,"['The Book Club', 'Ladies Night']",1972,"Reparto, Dirección, Producción",2 premios y 6 nominaciones
1250,TwinkleTown,Don Pirl,"['Valor de ley', 'Colgado de Sara']",N/A,Reparto,N/A
1251,TwinkleTown,Erica Monday,"['Hit on Me', 'Streaming Sarah']",N/A,"Reparto, Producción",Erica Quast Monday
1252,TwinkleTown,Clayton Bowman,"['Hit on Me', 'The Boo']",N/A,"Reparto, Producción, Especialistas",5 premios y 7 nominaciones
1253,TwinkleTown,Caleb Spillyards,"['Ojo de Halcón', 'Spider-Man: No Way Home']",1987,"Especialistas, Reparto, Dirección",1 nominación
1254,Witchbane: Hunters,Eric Weiss,"['Proud Souls', 'Witchbane: Hunters']",N/A,"Reparto, Especialistas",N/A
1255,Witchbane: Hunters,Andrew Bonds,"['Flashes', 'Spoiler Alert']",N/A,"Reparto, Producción, Guion",N/A
1256,Witchbane: Hunters,R. Bruce Elliott,"['Detective Conan', 'Fairy Tail: La Sacerdotisa del Fénix']",1949,"Reparto, Sonido",1 premio y 7 nominaciones
1257,Witchbane: Hunters,Katie Hanna,"['Witchbane: Hunters', 'Witchbane']",N/A,Reparto,N/A
1258,Witchbane: Hunters,Ian Graeme Senkel,"['Witchbane: Hunters', 'On the Sale of Swords']",N/A,Reparto,N/A
1259,Witchbane: Hunters,Scot Michael Walker,"['The Holly King', ""Rockin' Reverend""]",N/A,"Reparto, Edición, Guion",N/A
1260,Witchbane: Hunters,Michael P. Brown,"['G.I. Joe: Initiate', ""Daylight's End""]",N/A,"Reparto, Producción, Equipos adicionales",Michael Paul Brown
1261,The Bash,Ka'ramuu Kush,"['Five Deep Breaths', 'El número 23']",N/A,"Reparto, Dirección, Guion",1 premio
1262,The Bash,Shawn Carter Peterson,"['Dando la nota - Aún más alto', 'Reminiscencia']",N/A,"Reparto, Producción, Dirección",1 nominación
1263,The Violent World of Parker,Sterling Anno,"['Comic Con: Requiem', 'Snap, Crackle, Pop']",N/A,"Cámara y electricidad, Reparto, Equipos adicionales","1,73 m"
1264,The Violent World of Parker,Mike Coleman,"['What If', 'Jax + James']",N/A,"Reparto, Producción, Guion",N/A
1265,The Violent World of Parker,Daniel Douglas,"['The Violent World of Parker', 'Acholiland']",N/A,Reparto,N/A
1266,The Violent World of Parker,Gennady Gladkin,"['Blonde Squad', 'The Violent World of Parker']",N/A,Reparto,N/A
1267,The Violent World of Parker,Sam Loya,['The Violent World of Parker'],N/A,Reparto,N/A
1268,The Violent World of Parker,Amy Marie,['The Violent World of Parker'],N/A,Reparto,N/A
1269,The Violent World of Parker,Marco Pancrazi,"['Roma', 'Ángeles y demonios']",1983,"Especialistas, Reparto, Dirección de la segunda unidad o asistencia a dirección",1 premio y 2 nominaciones
1270,The Violent World of Parker,Vincent Rivera,"['Bruno Mars Gives Advice to a Young Boy', 'El hijo revelde']",N/A,"Reparto, Producción, Especialistas",N/A
1271,Batman: The Fire Rises,Daniel Douglas,"['The Violent World of Parker', 'Acholiland']",N/A,Reparto,N/A
1272,Batman: The Fire Rises,Gennady Gladkin,"['Blonde Squad', 'The Violent World of Parker']",N/A,Reparto,N/A
1273,Batman: The Fire Rises,Sam Loya,['The Violent World of Parker'],N/A,Reparto,N/A
1274,Batman: The Fire Rises,Amy Marie,['The Violent World of Parker'],N/A,Reparto,N/A
1275,Batman: The Fire Rises,Marco Pancrazi,"['Roma', 'Ángeles y demonios']",1983,"Especialistas, Reparto, Dirección de la segunda unidad o asistencia a dirección",1 premio y 2 nominaciones
1276,Batman: The Fire Rises,Vincent Rivera,"['Bruno Mars Gives Advice to a Young Boy', 'El hijo revelde']",N/A,"Reparto, Producción, Especialistas",N/A
1277,Prognosis,Dwayne Boyd,"['Los juegos del hambre', 'La extraña vida de Timothy Green']",1972,"Reparto, Producción, Dirección",N/A
1278,Prognosis,Doris Morgado,"['Logan', '2 Guns']",N/A,"Reparto, Producción",5 premios y 5 nominaciones
1279,Prognosis,Valerie Sue Love,"['Patrulla Trueno', 'Powers']",N/A,"Reparto, Equipos adicionales, Arte",N/A
1280,Message to My Unborn,Jamie Lynn Jackson,['Message to My Unborn'],N/A,Reparto,N/A
1281,Message to My Unborn,Derrick Pittman,"['Alien Watch', 'Flashes']",N/A,"Equipos adicionales, Reparto, Cámara y electricidad",N/A
1282,Message to My Unborn,Dube,"['Rashtraveer Shivaji', 'Kala Bazar']",N/A,Reparto,N/A
1283,Message to My Unborn,Darius G.,"['Overdose: Death of a Punk Rocker', 'Message to My Unborn']",N/A,"Reparto, Equipos adicionales",N/A
