nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
A Lonely lane,Victor Iyke,['N/A'],N/A,"Reparto, Producción, Guion",N/A
Sun's travelers,Oziel Aranda-Nava,['N/A'],N/A,Reparto,N/A
Sun's travelers,Christian Araoz,['N/A'],N/A,"Sonido, Reparto",N/A
Sun's travelers,Ana Arcioni,['N/A'],N/A,"Edición, Dirección, Dirección de fotografía y cámara",N/A
Sun's travelers,Blue Aerial Bergen,['N/A'],N/A,"Reparto, Cámara y electricidad",N/A
Sun's travelers,Sandro Flores,['N/A'],N/A,"Producción, Reparto, Guion",N/A
Sun's travelers,Yolanda Pinol,['N/A'],N/A,"Producción, Reparto",N/A
The Traveler-mosafer,Mauricio Ahued,['N/A'],N/A,Reparto,N/A
The Traveler-mosafer,Aldo Antonelli,['N/A'],N/A,"Cámara y electricidad, Dirección de fotografía y cámara, Reparto",N/A
The Traveler-mosafer,Med Azur,['N/A'],N/A,Reparto,N/A
The Traveler-mosafer,Wandee Bun,['N/A'],N/A,Reparto,N/A
The Traveler-mosafer,Dion Chattergee,['N/A'],N/A,Reparto,N/A
The Traveler-mosafer,Ron Day,['N/A'],N/A,Reparto,N/A
The Traveler-mosafer,Khademi Fereidoun,['N/A'],N/A,Reparto,N/A
The Traveler-mosafer,Bahman Ghannad Moghadam,['N/A'],N/A,Reparto,N/A
Streets of a Scion,Ermalinda Chavarria,['N/A'],N/A,"Reparto, Equipos adicionales, Maquillaje",N/A
Streets of a Scion,Pablo Esparza,['N/A'],N/A,"Reparto, Producción, Guion",N/A
Streets of a Scion,Freddy Fonseca,['N/A'],N/A,"Reparto, Composición",N/A
Streets of a Scion,Greg London Jr.,['N/A'],N/A,Reparto,N/A
Streets of a Scion,Michael Marshall,['N/A'],N/A,Reparto,N/A
Streets of a Scion,Lester Roberson,['N/A'],N/A,"Reparto, Composición",N/A
Streets of a Scion,Jorge Ruiz,['N/A'],N/A,Reparto,N/A
Iraade,Ashlesha Prabhu,['N/A'],N/A,Reparto,N/A
Iraade,Chirag Saluja,['N/A'],N/A,"Reparto, Dirección de fotografía y cámara, Producción",N/A
Iraade,Akshay Kulkarni,['N/A'],N/A,"Producción, Dirección, Reparto",N/A
GST - Galti Sirf Tumhari,Navi Bhangu,['N/A'],N/A,Reparto,"bhangu, Vijaykumar"
GST - Galti Sirf Tumhari,Shyam Lal,['N/A'],N/A,Reparto,N/A
GST - Galti Sirf Tumhari,Poonam Pandey,['N/A'],1991,"Reparto, Producción",N/A
GST - Galti Sirf Tumhari,Manisha Thakur,['N/A'],N/A,Reparto,N/A
GST - Galti Sirf Tumhari,Sunil Thappa,['N/A'],N/A,Reparto,N/A
Amun,Aleksey Filimonov,['N/A'],1981,Reparto,N/A
Amun,Olga Filimonova,['N/A'],1983,Reparto,Olga Smirnova
Saiyaan Superstar,Arvind Akela Kallu,['N/A'],N/A,Reparto,N/A
Saiyaan Superstar,Sanjay Pandey,['N/A'],1972,Reparto,N/A
Saiyaan Superstar,Raj Premi,['N/A'],N/A,"Reparto, Guion",N/A
Pattern of Mothers,Akshara Singh,['N/A'],1993,"Reparto, Música, Producción",N/A
Pattern of Mothers,Pawan Singh,['N/A'],1986,"Reparto, Música, Banda sonora",N/A
Superstar,Rashami Desai,['N/A'],1986,Reparto,N/A
Perdidos en el paraíso 2,Tran Huy Anh,['N/A'],N/A,Reparto,N/A
Perdidos en el paraíso 2,Nguyen Trung Dan,['N/A'],N/A,"Reparto, Banda sonora",N/A
Du soleil dans nos yeux,Cyril Masson,['N/A'],N/A,"Reparto, Edición, Dirección",N/A
Du soleil dans nos yeux,Jean-François Pira,['N/A'],N/A,Reparto,N/A
Back to Freeport,Qadir Ahamad,['N/A'],N/A,"Reparto, Cámara y electricidad, Edición",N/A
Back to Freeport,Isaiah Alexander,['N/A'],N/A,"Reparto, Arte",N/A
Back to Freeport,Isaiah Alexander,['N/A'],N/A,Reparto,N/A
Back to Freeport,Darielle Allard,['N/A'],N/A,"Reparto, Producción, Dirección",N/A
Back to Freeport,Kyle Daniel Hernandez,['N/A'],N/A,Reparto,N/A
Back to Freeport,Anna-Marie John,['N/A'],N/A,Reparto,N/A
Back to Freeport,Helen Jones-Alcala,['N/A'],N/A,Reparto,N/A
Back to Freeport,Anand Lawkaran,['N/A'],N/A,Reparto,N/A
Tehdy spolu,Eliska Balzerová,['N/A'],1949,"Reparto, Banda sonora",N/A
Tehdy spolu,Barbora Cernotová,['N/A'],N/A,Reparto,N/A
Wu zui zhi cheng,Yanyan Tan,['N/A'],N/A,Reparto,N/A
Kaaliyan,Balachandran Chullikadu,['N/A'],N/A,"Reparto, Música, Guion",N/A
Kaaliyan,Shivaji Guruvayoor,['N/A'],N/A,Reparto,N/A
Kaaliyan,Kulappulli Leela,['N/A'],N/A,"Reparto, Música",N/A
The last midnight chapter 2: The Wicked Die Young,Ricardo Zenteno,['N/A'],N/A,"Dirección, Guion, Edición",N/A
The last midnight chapter 2: The Wicked Die Young,Mariana Martin,['N/A'],N/A,"Reparto, Dirección de producción",N/A
The last midnight chapter 2: The Wicked Die Young,Paola Valdez,['N/A'],N/A,Reparto,N/A
The last midnight chapter 2: The Wicked Die Young,Amy Echavarría,['N/A'],N/A,Reparto,N/A
The last midnight chapter 2: The Wicked Die Young,Marisol Estrella,['N/A'],N/A,"Guion, Reparto, Dirección de fotografía y cámara",N/A
The last midnight chapter 2: The Wicked Die Young,Sofia Legarreta,['N/A'],N/A,Reparto,N/A
The last midnight chapter 2: The Wicked Die Young,Paloma Payan,['N/A'],N/A,Reparto,N/A
Pretty Little Thing,Jide Kosoko,['N/A'],1954,"Reparto, Dirección, Guion",Jide Usman Kosoko
Pretty Little Thing,Ngozi Ezeonu,['N/A'],1965,Reparto,Ngozika Ezeonu
Pretty Little Thing,Grace-Charis Bassey,['N/A'],N/A,"Reparto, Maquillaje, Producción",Belinda Efa
Pretty Little Thing,Chinenye Ubah,['N/A'],N/A,Reparto,N/A
Pretty Little Thing,Prince Eke,['N/A'],N/A,Reparto,N/A
Pretty Little Thing,David Onome Ogbeni,['N/A'],N/A,Reparto,N/A
Pretty Little Thing,Stephen Owoh,['N/A'],N/A,Reparto,N/A
Pretty Little Thing,Amaechi Anaekwe,['N/A'],N/A,"Reparto, Dirección de producción, Equipos adicionales",N/A
Mehandi Laga Ke Rakhna,Grace-Charis Bassey,['N/A'],N/A,"Reparto, Maquillaje, Producción",Belinda Efa
Mehandi Laga Ke Rakhna,Chinenye Ubah,['N/A'],N/A,Reparto,N/A
Mehandi Laga Ke Rakhna,Prince Eke,['N/A'],N/A,Reparto,N/A
The Innovation of Loneliness,Alisha Authbehari,['N/A'],N/A,Reparto,N/A
The Innovation of Loneliness,Ethan Cole,['N/A'],2006,Reparto,N/A
The Innovation of Loneliness,Ismail Ganie,['N/A'],N/A,"Reparto, Producción",N/A
The Innovation of Loneliness,Slinidile Gavinya,['N/A'],N/A,Reparto,N/A
The Innovation of Loneliness,Talia Guo,['N/A'],N/A,Reparto,N/A
The Innovation of Loneliness,Milahn Maharaj,['N/A'],N/A,Reparto,N/A
The Innovation of Loneliness,Thabani Mahlobo,['N/A'],N/A,Reparto,N/A
The Innovation of Loneliness,Lisa Mbuthuma,['N/A'],N/A,Reparto,N/A
Tu Hi to Meri Jaan Hai Radha 2,Mahi Kahn,['N/A'],N/A,Reparto,N/A
Tu Hi to Meri Jaan Hai Radha 2,Rishabh Kashyap,['N/A'],N/A,Reparto,N/A
Tu Hi to Meri Jaan Hai Radha 2,Rakesh Pujara,['N/A'],N/A,"Reparto, Dirección, Producción",N/A
Bitiya Hamaray Zamanay Mein,Javeria Abbasi,['N/A'],N/A,Reparto,N/A
Boro Chele,Ziaul Faruq Apurba,['N/A'],N/A,"Reparto, Guion",Apurbo
Kebrite Sookhte,Saleh Mirza Aghayi,['N/A'],N/A,Reparto,N/A
Kebrite Sookhte,Ahmad Ahmadi,['N/A'],N/A,"Dirección de fotografía y cámara, Cámara y electricidad, Reparto",N/A
Kebrite Sookhte,Mohammad Bahrami,['N/A'],N/A,Reparto,N/A
Kebrite Sookhte,Enayat Bakhshi,['N/A'],1945,Reparto,N/A
Kebrite Sookhte,Amir Reza Delavari,['N/A'],N/A,Reparto,N/A
Kebrite Sookhte,Shahrokh Estakhri,['N/A'],N/A,Reparto,N/A
Kebrite Sookhte,Sara Khoeniha,['N/A'],N/A,Reparto,N/A
Kebrite Sookhte,Bahman Maleki,['N/A'],N/A,"Reparto, Dirección de producción",N/A
Invisible Battalion,Mohammad Bahrami,['N/A'],N/A,Reparto,N/A
Invisible Battalion,Enayat Bakhshi,['N/A'],1945,Reparto,N/A
Pawan Raja,Pawan Singh,['N/A'],1986,"Reparto, Música, Banda sonora",N/A
Pawan Raja,Akshara Singh,['N/A'],1993,"Reparto, Música, Producción",N/A
Pawan Raja,Monalisa,['N/A'],1982,Reparto,N/A
Pawan Raja,Pakhi Hegde,['N/A'],1985,"Reparto, Producción",N/A
Gundey,Viraj Bhatt,['N/A'],N/A,Reparto,N/A
Gundey,Rani Chatterjee,['N/A'],1989,"Reparto, Música",N/A
Gundey,Sanjay Pandey,['N/A'],1972,Reparto,N/A
Balma Rangrasiya,Sanjay Pandey,['N/A'],1972,Reparto,N/A
The Red Resurrection,Rick Boling,['N/A'],N/A,Reparto,N/A
The Red Resurrection,Daniel Cutteridge,['N/A'],N/A,Reparto,N/A
The Red Resurrection,Trish Erickson-Martin,['N/A'],N/A,"Reparto, Producción",N/A
The Red Resurrection,Matt Long,['N/A'],N/A,"Dirección, Guion, Dirección de fotografía y cámara",N/A
The Red Resurrection,Michael Marks,['N/A'],N/A,Reparto,N/A
The Red Resurrection,Todd Martin,['N/A'],N/A,"Guion, Reparto, Producción",N/A
The Red Resurrection,Kirstie Piper,['N/A'],N/A,Reparto,N/A
The Red Resurrection,Jerry Pyle,['N/A'],N/A,Reparto,N/A
Los lobos del Este,Tatsuya Fuji,['N/A'],1941,"Reparto, Producción",N/A
Los lobos del Este,Shima Ônishi,['N/A'],N/A,Reparto,Nobumitsu Ohnishi
Los lobos del Este,Masahiro Kobori,['N/A'],N/A,Reparto,N/A
Hams Al-Maâ,Hichem Rostom,['N/A'],1947,Reparto,(Natural causes)
Hams Al-Maâ,Jamel Madani,['N/A'],N/A,Reparto,N/A
Hams Al-Maâ,Fatma Ben Saïdane,['N/A'],1949,Reparto,N/A
Hams Al-Maâ,Slah Msadek,['N/A'],N/A,Reparto,N/A
Hams Al-Maâ,Hassen Doss,['N/A'],N/A,Reparto,N/A
Voices of Faith,Sipho Mdingi,['N/A'],1995,"Reparto, Dirección, Edición",N/A
Voices of Faith,Philip Molepo,['N/A'],N/A,Reparto,N/A
Voices of Faith,Boshadi Nkomo,['N/A'],N/A,Reparto,N/A
Sanwariya Mohe Rang De,Rani Chatterjee,['N/A'],1989,"Reparto, Música",N/A
Sanwariya Mohe Rang De,Nisar Khan,['N/A'],N/A,Reparto,N/A
Bhagya Na Jane Koi,Vishal Anand,['N/A'],N/A,"Casting, Reparto, Dirección de casting",N/A
Bhagya Na Jane Koi,Harshit Gupta,['N/A'],N/A,"Reparto, Efectos visuales",N/A
Bhagya Na Jane Koi,Rajpal Naurang Yadav,['N/A'],1971,"Reparto, Guion, Dirección",N/A
Hum Hai Lootere,N/A,['N/A'],N/A,N/A,N/A
Hum Hai Lootere,Sandeep,['N/A'],N/A,"Reparto, Maquillaje",N/A
People Like Us,Cian Binchy,['N/A'],N/A,Reparto,N/A
People Like Us,Isobel Clarke,['N/A'],N/A,Reparto,N/A
Dhekrayet Porto Farina,Hamdi Hadda,['N/A'],N/A,Reparto,N/A
Dhekrayet Porto Farina,Mariem Chakroun,['N/A'],N/A,Reparto,N/A
Dhekrayet Porto Farina,Majed Ben Aissa,['N/A'],N/A,Reparto,N/A
Dhekrayet Porto Farina,Magid Ben Aïssa,['N/A'],N/A,Reparto,N/A
Dhekrayet Porto Farina,Améni Mézati,['N/A'],N/A,Reparto,N/A
Dhekrayet Porto Farina,Hicham Bouzidi,['N/A'],N/A,Reparto,N/A
Dhekrayet Porto Farina,Hassan Gemri,['N/A'],N/A,Reparto,N/A
Dhekrayet Porto Farina,Ambre Brigone,['N/A'],N/A,Reparto,N/A
Rezk El-Bey Lik,Ali Khemiri,['N/A'],N/A,Reparto,N/A
Rezk El-Bey Lik,Wahida Dridi,['N/A'],N/A,Reparto,N/A
Rezk El-Bey Lik,Sara Helaoui,['N/A'],N/A,Reparto,N/A
Rezk El-Bey Lik,Laroussi Zbidi,['N/A'],N/A,Reparto,N/A
Rezk El-Bey Lik,Hassan Gemri,['N/A'],N/A,Reparto,N/A
Rezk El-Bey Lik,Ambre Brigone,['N/A'],N/A,Reparto,N/A
Giac Mo My,Bang Chau,['N/A'],N/A,Reparto,N/A
Giac Mo My,Mai Thu Huyen,['N/A'],N/A,"Reparto, Dirección, Producción",N/A
Giac Mo My,Mai Huynh,['N/A'],N/A,Reparto,N/A
Giac Mo My,Binh Minh,['N/A'],N/A,Reparto,Bình Minh
Giac Mo My,Dinh Y Nhung,['N/A'],N/A,"Reparto, Casting",N/A
Giac Mo My,Raja Ramani,['N/A'],N/A,"Producción, Reparto",N/A
Giac Mo My,Kavie Tran,['N/A'],N/A,Reparto,N/A
Giac Mo My,Mai Thu Trang,['N/A'],N/A,Reparto,N/A
Ke Trôm Chó,Tiet Cuong,['N/A'],N/A,Reparto,N/A
Ke Trôm Chó,Hua Minh Dat,['N/A'],N/A,Reparto,N/A
Ke Trôm Chó,Phi Dieu,['N/A'],N/A,Reparto,Nsnd Phi Dieu
Ke Trôm Chó,Jayvee Mai The Hiep,['N/A'],N/A,"Reparto, Producción, Dirección",N/A
Ke Trôm Chó,Hai Hung,['N/A'],N/A,Reparto,N/A
Ke Trôm Chó,Ly Huong,['N/A'],N/A,Reparto,N/A
Ke Trôm Chó,Phuong Khanh,['N/A'],N/A,Reparto,N/A
Ke Trôm Chó,Lac Hoang Long,['N/A'],N/A,Reparto,N/A
Desert of No Return,Ha Yoon-kyung,['N/A'],1992,Reparto,N/A
Desert of No Return,Jo Sung-ha,['N/A'],1966,Reparto,N/A
Desert of No Return,Song Eun-ji,['N/A'],N/A,Reparto,N/A
Desert of No Return,Ly Huong,['N/A'],N/A,Reparto,N/A
Desert of No Return,Phuong Khanh,['N/A'],N/A,Reparto,N/A
Desert of No Return,Lac Hoang Long,['N/A'],N/A,Reparto,N/A
Mor Sangee,Divya Kalar,['N/A'],N/A,Reparto,N/A
Idyll Nights,Valentin Mexico,['N/A'],N/A,Reparto,N/A
Idyll Nights,Juneice Robinson,['N/A'],N/A,"Vestuario, Reparto, Diseño de vestuario",N/A
Idyll Nights,Cabe Tejeda,['N/A'],N/A,"Reparto, Dirección, Maquillaje",N/A
Idyll Nights,David Carbajal,['N/A'],N/A,Reparto,N/A
Idyll Nights,Haley Kirkpatrick,['N/A'],N/A,Reparto,N/A
Idyll Nights,Daniela Castorena,['N/A'],N/A,Reparto,N/A
Idyll Nights,Brad Martinez,['N/A'],N/A,Reparto,N/A
La hora señalada,Michiel Huisman,['N/A'],1981,"Reparto, Banda sonora",N/A
La hora señalada,Teresa Palmer,['N/A'],1986,"Reparto, Producción, Guion",N/A
La hora señalada,Sam Reid,['N/A'],1987,Reparto,N/A
La hora señalada,John Waters,['N/A'],1948,"Reparto, Música, Banda sonora",N/A
La hora señalada,Kerry Armstrong,['N/A'],1958,"Reparto, Producción, Banda sonora",N/A
La hora señalada,Richard Davies,['N/A'],N/A,"Reparto, Producción, Guion",N/A
La hora señalada,Maeve Dermody,['N/A'],1985,Reparto,N/A
La hora señalada,Remy Hii,['N/A'],1987,"Reparto, Dirección, Edición",N/A
Life as a young person,Destiny Rinker,['N/A'],N/A,Reparto,N/A
Gli spettatori,Narcy Calamatta,['N/A'],1939,"Reparto, Producción",N/A
Gli spettatori,Daniela Cenciotti,['N/A'],1962,Reparto,N/A
Three the Movie,Massimiliano Grazioli,['N/A'],N/A,Reparto,N/A
Three the Movie,Alberto Torquati,['N/A'],N/A,Reparto,N/A
Three the Movie,Vivianne Treschow,['N/A'],N/A,Reparto,N/A
Three the Movie,Werner Di Donato,['N/A'],N/A,Reparto,Verner Di Donato
Three the Movie,Saverio Maria Indrio,['N/A'],1963,"Reparto, Equipos adicionales",N/A
Three the Movie,Chiara Pavoni,['N/A'],N/A,"Reparto, Dirección de casting",N/A
Three the Movie,Ivan Senin,['N/A'],N/A,Reparto,N/A
Three the Movie,Edoardo Sguazzin,['N/A'],N/A,Reparto,N/A
The Public Enemy,Joshua Oyet,['N/A'],N/A,Reparto,N/A
The Public Enemy,Tyler Richards,['N/A'],N/A,"Dirección de la segunda unidad o asistencia a dirección, Dirección, Guion",N/A
The Public Enemy,Tanaka Mamhungu,['N/A'],N/A,Reparto,N/A
The Public Enemy,Jakob Dale,['N/A'],N/A,Reparto,N/A
The Public Enemy,Samuel White,['N/A'],N/A,Reparto,N/A
The Public Enemy,Beverly Cave,['N/A'],N/A,Reparto,N/A
The Public Enemy,Angelique Richards,['N/A'],N/A,Reparto,N/A
The Public Enemy,Chanel Cummins,['N/A'],N/A,Reparto,N/A
Iqro: Petualangan Meraih Bintang,Aisha Nurra Datau,['N/A'],N/A,"Reparto, Guion",N/A
Iqro: Petualangan Meraih Bintang,Raihan Khan,['N/A'],N/A,Reparto,N/A
Iqro: Petualangan Meraih Bintang,Adhitya Putri,['N/A'],N/A,Reparto,N/A
Jousou kazoku,Kinuo Yamada,['N/A'],1981,"Reparto, Equipos adicionales",N/A
Jousou kazoku,Hanae Kan,['N/A'],1990,Reparto,Kan Ha Nae
The Body Tap Massacre,Dominique Adams,['N/A'],N/A,Reparto,N/A
The Body Tap Massacre,Jaycee Beal,['N/A'],N/A,Reparto,N/A
The Body Tap Massacre,Dee Dee Bias,['N/A'],N/A,Reparto,Dee Bias
The Body Tap Massacre,Jamie Black,['N/A'],1967,"Reparto, Guion, Producción",N/A
The Body Tap Massacre,Heather Bright,['N/A'],N/A,"Reparto, Banda sonora",N/A
The Body Tap Massacre,Anita Nicole Brown,['N/A'],N/A,"Reparto, Producción, Especialistas",N/A
The Body Tap Massacre,C.K.,['N/A'],N/A,Reparto,N/A
The Body Tap Massacre,Irv Da Barber,['N/A'],N/A,N/A,N/A
Shaan,Santosh Jangra,['N/A'],N/A,Reparto,N/A
Shaan,Rajender Kashyap,['N/A'],N/A,Reparto,N/A
Chakkar,Rajender Kashyap,['N/A'],N/A,Reparto,N/A
The Death Story of Sohrab,Kazem HajirAzad,['N/A'],N/A,Reparto,Kazem Hazhir Azad
The Death Story of Sohrab,Siavosh Tahmoures,['N/A'],N/A,"Reparto, Equipos adicionales","1,72 m"
The Death Story of Sohrab,Fereydoon Sorani,['N/A'],1950,Reparto,N/A
The Death Story of Sohrab,Kamand Amirsoleimani,['N/A'],1973,Reparto,"1,66 m"
The Death Story of Sohrab,Faghiheh Soltani,['N/A'],1974,Reparto,N/A
The Death Story of Sohrab,Mohammad Ali Miandar,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
The Death Story of Sohrab,Rasool Honarmand,['N/A'],N/A,"Producción, Reparto",N/A
The Death Story of Sohrab,Hojjat' Allh Najafpour,['N/A'],N/A,Reparto,N/A
Antareen,Pranami Bora,['N/A'],N/A,Reparto,N/A
Antareen,Debabrata Borthakur,['N/A'],N/A,Reparto,N/A
Antareen,Seema Boruah,['N/A'],N/A,Reparto,N/A
Antareen,Aparna Dutta Choudhury,['N/A'],N/A,Reparto,N/A
Antareen,Boloram Das,['N/A'],1985,Reparto,N/A
Antareen,Himanshu Prasad Das,['N/A'],N/A,"Reparto, Dirección, Guion",Himanshu Prasad
Antareen,Kadambari,['N/A'],N/A,Reparto,N/A
Antareen,Jolly Laskar,['N/A'],N/A,Reparto,N/A
La Medea,Rena Butler,['N/A'],N/A,Reparto,N/A
La Medea,Catherine Correa,['N/A'],N/A,"Reparto, Guion, Producción",N/A
La Medea,Elizabeth De Lise,['N/A'],N/A,"Composición, Reparto, Música",N/A
La Medea,Sol Koeraus,['N/A'],N/A,"Reparto, Equipos adicionales",N/A
We Meet Again,Marvelous Alohan,['N/A'],N/A,Reparto,N/A
We Meet Again,Obayuwana Collins,['N/A'],N/A,"Reparto, Arte",N/A
We Meet Again,Adesuwa Egharevba,['N/A'],N/A,Reparto,N/A
We Meet Again,Osagie Elegbe,['N/A'],N/A,Reparto,N/A
We Meet Again,Austin Enabulele,['N/A'],N/A,"Sonido, Cámara y electricidad, Reparto",Enabulele Austine
We Meet Again,Afolayan Eniola,['N/A'],N/A,"Reparto, Equipos adicionales",N/A
We Meet Again,Aisosa Evbenaye,['N/A'],N/A,Reparto,N/A
We Meet Again,Judah Hepzibah,['N/A'],N/A,Reparto,N/A
Desert Drifters,Nick Beyer,['N/A'],N/A,Reparto,N/A
Desert Drifters,Sophie Carter,['N/A'],N/A,Reparto,N/A
Desert Drifters,Rachel Hardman,['N/A'],N/A,Reparto,N/A
Desert Drifters,Matthew J. Nash,['N/A'],N/A,Reparto,N/A
Richard III,Alasdair Baverstock,['N/A'],N/A,N/A,N/A
Richard III,Ismael Corona,['N/A'],N/A,Reparto,N/A
Richard III,Hector Cruz,['N/A'],N/A,Reparto,N/A
Richard III,Javier Cruz,['N/A'],N/A,N/A,N/A
Richard III,Arturo Escaleda,['N/A'],N/A,Reparto,N/A
Richard III,Oswaldo Ferrer,['N/A'],N/A,"Reparto, Casting, Producción",N/A
Missing Michael,Robert Biehn,['N/A'],N/A,"Reparto, Guion, Producción","1,75 m"
Missing Michael,Kelly Wyrick,['N/A'],1994,Reparto,N/A
Missing Michael,Poem Atkinson,['N/A'],N/A,Reparto,N/A
Missing Michael,Tara Ptacek,['N/A'],N/A,Reparto,N/A
Missing Michael,Clark Harris,['N/A'],N/A,"Reparto, Producción",N/A
Missing Michael,LaQuita James,['N/A'],2021,"Reparto, Producción, Guion",N/A
London Love Story 2,Michelle Ziudith,['N/A'],N/A,"Reparto, Banda sonora",N/A
London Love Story 2,Dimas Anggara,['N/A'],N/A,"Reparto, Dirección, Producción",N/A
London Love Story 2,Rizky Nazar,['N/A'],N/A,"Reparto, Banda sonora",N/A
London Love Story 2,Ramzi,['N/A'],N/A,Reparto,N/A
London Love Story 2,Salshabilla Adriani,['N/A'],N/A,"Reparto, Banda sonora",N/A
London Love Story 2,Mawar Eva de Jongh,['N/A'],2001,"Reparto, Banda sonora",N/A
Promise,Mikha Tambayong,['N/A'],N/A,"Reparto, Banda sonora",N/A
Promise,Dimas Anggara,['N/A'],N/A,"Reparto, Dirección, Producción",N/A
Promise,Boy William,['N/A'],N/A,"Reparto, Composición, Producción",N/A
Promise,Amanda Rawles,['N/A'],2000,Reparto,N/A
Promise,Mawar Eva de Jongh,['N/A'],2001,"Reparto, Banda sonora",N/A
Promise,Ricky Cuaca,['N/A'],N/A,Reparto,N/A
Promise,Ari Irham,['N/A'],N/A,"Reparto, Guion, Banda sonora","1,69 m"
Promise,Surya Saputra,['N/A'],N/A,Reparto,N/A
In My Father's Arms,Jerico Albis,['N/A'],N/A,Reparto,N/A
In My Father's Arms,Eris Aragoza,['N/A'],N/A,Reparto,N/A
In My Father's Arms,Bimbo Bautista,['N/A'],N/A,Reparto,N/A
In My Father's Arms,Kristine Briones,['N/A'],N/A,Reparto,N/A
In My Father's Arms,TJ Dela Paz,['N/A'],N/A,Reparto,N/A
In My Father's Arms,Anna Marin,['N/A'],N/A,Reparto,Anna Marie
In My Father's Arms,Angelica Mercado,['N/A'],N/A,"Reparto, Casting",N/A
In My Father's Arms,Kylle Nathan Padua,['N/A'],N/A,Reparto,N/A
Loretta,Pamela Holmes,['N/A'],N/A,Reparto,N/A
Loretta,Jason Russell,['N/A'],N/A,Reparto,N/A
Loretta,Ericka Williams,['N/A'],N/A,"Reparto, Producción",N/A
Loretta,Kizzie E. Franklin,['N/A'],N/A,Reparto,N/A
Loretta,Latisha Cooper,['N/A'],N/A,Reparto,N/A
Loretta,Quamara Jenkins,['N/A'],N/A,"Reparto, Dirección de fotografía y cámara",N/A
Loretta,Anthony Dye,['N/A'],N/A,"Reparto, Guion, Dirección de fotografía y cámara",N/A
Loretta,Derrick Arzu,['N/A'],N/A,Reparto,N/A
Fuori sede,Daniele Boccarusso,['N/A'],N/A,Reparto,N/A
Fuori sede,Gisella Burinato,['N/A'],1946,Reparto,N/A
Fuori sede,Cosimo Frascella,['N/A'],N/A,Reparto,N/A
Hamlet,Hannes Meidal,['N/A'],N/A,"Reparto, Guion",N/A
Hamlet,Per Sandberg,['N/A'],1962,Reparto,N/A
Hamlet,Monica Stenbeck,['N/A'],1940,Reparto,N/A
Hamlet,Yngve Dahlberg,['N/A'],1967,Reparto,N/A
Hamlet,Agatha Bergman Blücher,['N/A'],N/A,Reparto,N/A
La Traversée,Zoé Labasse,['N/A'],N/A,"Dirección, Reparto, Guion",N/A
La Traversée,Patricia Caddick,['N/A'],N/A,Reparto,N/A
La Traversée,Paolo Ospina,['N/A'],N/A,Reparto,N/A
La Traversée,Siloé Saint-Pierre,['N/A'],N/A,Reparto,N/A
La Traversée,Valentine Sas,['N/A'],N/A,Reparto,N/A
La Traversée,Aloïs Guérin,['N/A'],N/A,"Reparto, Cámara y electricidad",N/A
Bound,Paolo Ospina,['N/A'],N/A,Reparto,N/A
Dur,Udayan Duarah,['N/A'],N/A,Reparto,N/A
Dur,Amrita Gogoi,['N/A'],1991,Reparto,N/A
Dur,Bishnu Kharghoria,['N/A'],N/A,Reparto,N/A
Alexander I: Into the Woods,Charlie Anson,['N/A'],N/A,"Reparto, Música",N/A
Alexander I: Into the Woods,Kenneth Collard,['N/A'],N/A,"Reparto, Guion, Banda sonora",N/A
Alexander I: Into the Woods,Simon Ludders,['N/A'],N/A,"Reparto, Guion, Dirección",N/A
Alexander I: Into the Woods,Joel MacCormack,['N/A'],1991,Reparto,N/A
Alexander I: Into the Woods,Nathaniel Martello-White,['N/A'],1983,"Reparto, Guion, Dirección",N/A
Alexander I: Into the Woods,Sarah Ridgeway,['N/A'],N/A,Reparto,N/A
Alexander I: Into the Woods,Finlay Robertson,['N/A'],1975,"Reparto, Producción, Dirección",N/A
Alexander I: Into the Woods,Joe Sims,['N/A'],1980,"Reparto, Guion",N/A
"Catherine the Great: Husbands, Lovers and Sons",Robert Blythe,['N/A'],1947,Reparto,Bob Blythe
"Catherine the Great: Husbands, Lovers and Sons",Kenneth Collard,['N/A'],N/A,"Reparto, Guion, Banda sonora",N/A
"Catherine the Great: Husbands, Lovers and Sons",Anton Lesser,['N/A'],1952,Reparto,N/A
"Catherine the Great: Husbands, Lovers and Sons",Simon Ludders,['N/A'],N/A,"Reparto, Guion, Dirección",N/A
"Catherine the Great: Husbands, Lovers and Sons",Joel MacCormack,['N/A'],1991,Reparto,N/A
"Catherine the Great: Husbands, Lovers and Sons",Sanchia McCormack,['N/A'],N/A,Reparto,Sanchia Mccormack
"Catherine the Great: Husbands, Lovers and Sons",Finlay Robertson,['N/A'],1975,"Reparto, Producción, Dirección",N/A
"Catherine the Great: Husbands, Lovers and Sons",Joe Sims,['N/A'],1980,"Reparto, Guion",N/A
Corneador,Samuel Pacheco,['N/A'],N/A,Reparto,N/A
Corneador,Orlando Delgado,['N/A'],N/A,Reparto,N/A
Corneador,Morayma González,['N/A'],N/A,Reparto,N/A
Corneador,William Goite,['N/A'],N/A,"Reparto, Casting, Producción",William Goytte
Corneador,Carlos Moreno,['N/A'],N/A,Reparto,N/A
Corneador,Freila Ramos,['N/A'],N/A,Reparto,N/A
Corneador,Endrid Nazaret,['N/A'],N/A,Reparto,N/A
Corneador,Orlando Márquez,['N/A'],N/A,Reparto,N/A
